genes	logFC_TgvDMSO_6h_MGN3	FDR_TgvDMSO_6h_MGN3	logFC_TgvDMSO_24h_MGN3	FDR_TgvDMSO_24h_MGN3	logFC_Tg_24hv6h_MGN3	FDR_Tg_24hv6h_MGN3
Brip1os	-1.03011276184717	0.0186961100665583	-0.955333122161156	0.0102469358343516	0.0747796396860115	0.880402136659325
Ctsa	-1.01218423828745	0.0187767723430026	-0.312793742542076	0.322170058272703	0.699390495745379	0.0644897416593058
Tgtp2	-1.43898523325187	0.0187767723430026	-2.70661571753692	0.0009368405301362	-1.26763048428505	0.0446282115073304
Pwp1	0.787101267409006	0.0187767723430026	0.820502818279486	0.00655777107985147	0.0334015508704803	0.93640505732887
4930481A15Rik	1.81461982452084	0.0187767723430026	1.90965813091737	0.00635348449545568	0.09503830639653	0.90693125833273
Anxa5	-0.939550396526044	0.0187767723430026	-0.343297107554753	0.232421518759552	0.596253288971292	0.0848665010099609
Ctsz	-0.904105637276561	0.0187767723430026	-0.799998450638587	0.0124839180938231	0.104107186637974	0.796965177896668
Olfr1372-ps1	3.58970155055539	0.0187767723430026	3.56178103195997	0.00812800004263795	-0.0279205185954192	0.982381879749864
Myl12b	-1.06037113958538	0.0187767723430026	-0.72911102602623	0.0348468833760454	0.331260113559151	0.385856406302507
Anxa6	-0.933646914587695	0.0188570009159712	-0.979889646838199	0.00649724994719738	-0.046242732250504	0.924463066682343
Hist1h1c	2.74229807161998	0.0189137098816063	2.17875607428038	0.0187935797389983	-0.563541997339605	0.5642047391205
Diras2	-2.52477126835182	0.0189137098816063	-1.55715263924286	0.040062432234308	0.967618629108962	0.347247137867674
Elovl2	-1.15641328362651	0.0189137098816063	-1.16162871008523	0.00772131208773609	-0.00521542645871889	0.991898685051129
Pcdhgc3	-0.872040481557169	0.0192579260345784	-0.663524398135394	0.0236302440529856	0.208516083421775	0.534363779865436
Ahsa2	-0.949162091604378	0.0192579260345784	-0.605502719961017	0.0471638321129897	0.343659371643361	0.312851706706293
Aga	-0.8989151722559	0.0193202233368494	-0.723810081152643	0.0188980763135826	0.175105091103257	0.629267620371747
Taf1a	1.27978717747401	0.0193544595033707	0.604034990060691	0.1273641198163	-0.675752187413321	0.143951339494883
Alkbh2	1.42300740577088	0.0195328547380015	0.0988092667499882	0.866417037268107	-1.3241981390209	0.026379476938859
Cbln1	-1.2035326714611	0.0195328547380015	-1.95644957097111	0.0011857371628455	-0.752916899510011	0.0983845028241045
Hinfp	1.21731195714521	0.0195383833528803	0.946883451240219	0.0221283983422345	-0.270428505904993	0.565781329872301
Rchy1	0.866652128257697	0.0198651415958818	1.11016450593714	0.0028788768529342	0.243512377679442	0.451826715501698
St6gal1	-0.847451406170393	0.0204986275899692	-0.290648443748206	0.277191876792327	0.556802962422186	0.0816454073127639
Fam118a	0.905432324846577	0.0204986275899692	0.840732304803305	0.0111905094006005	-0.0647000200432715	0.884951700107927
Slc7a5	1.32225301444377	0.0205070969606515	1.256713709603	0.0102625291593188	-0.0655393048407766	0.924634528159933
Map2k3os	1.85938900693833	0.0206844468019109	1.82387001216792	0.00924689679529264	-0.0355189947704086	0.967361863037002
Clk4	1.30744504827849	0.0211821931414284	0.73279482170363	0.0787593340589813	-0.574650226574859	0.221588952494698
Hao1	-1.39804721077688	0.0212471601052976	-2.32929744480003	0.00113222142712042	-0.931250234023144	0.0800425907802164
Calml4	-1.19739029079859	0.021524595351915	-1.89159272416834	0.00140813028262887	-0.694202433369746	0.131576145429457
Praf2	-1.03442886294259	0.021524595351915	-0.506381240585476	0.121624956891707	0.528047622357118	0.165327404898017
Gprc5b	-0.858044837295934	0.021524595351915	-1.80583481118296	0.000587664738537275	-0.94778997388703	0.0165463151036433
Zfp316	1.2634960975717	0.021524595351915	0.154386495165996	0.743327970288035	-1.1091096024057	0.0339556696411586
Fat4	-1.35386191726812	0.021524595351915	-1.9604958729203	0.0019919832461741	-0.606633955652177	0.219999046991701
Tmem39a	1.06010956113126	0.021524595351915	0.979833571802281	0.0119246796751453	-0.0802759893289746	0.879744637948724
Apobr	2.676819307105	0.0217333494528406	3.21623491325538	0.00391757797742135	0.53941560615038	0.51446712400914
Derl3	2.2878983836664	0.0217333494528406	2.99469345454764	0.00289660518651791	0.706795070881237	0.352931079130742
Tfb1m	0.967623505154342	0.0220933301612604	0.828702587564433	0.0166384928643653	-0.138920917589909	0.744403418183072
Zfp82	1.26228929255838	0.0224208053251492	0.942423403928285	0.0302078135187451	-0.319865888630098	0.509829288791408
Glrx	-1.1692900036958	0.022804091422954	-1.25420758644729	0.00721479104410743	-0.0849175827514923	0.888493558701133
Zfp658	1.1411586254082	0.022806989571171	1.05506380436063	0.0126012668637483	-0.0860948210475675	0.880056176317343
Ezh1	0.752049159386697	0.022806989571171	0.299784364415843	0.214563299678996	-0.452264794970855	0.111698954389945
Tagln3	-1.26982995468271	0.0228456075114187	-1.60488321724069	0.00375180711002079	-0.33505326255798	0.511828519275043
Shank2	-1.08769845966854	0.0228456075114187	-1.05405962826952	0.0104474933684008	0.033638831399028	0.953750907430686
Ice2	1.32634843783804	0.0228456075114187	0.780536199216559	0.0723332989752727	-0.545812238621482	0.262165631455737
Prickle1	1.29882811054301	0.022938196823117	0.76773772543583	0.0712177330377299	-0.531090385107181	0.266358018215196
Lrr1	1.02876697793351	0.0230952706983677	0.0531484387326414	0.904025298771165	-0.975618539200865	0.028643648514344
Catsper2	1.16320402518554	0.0230952706983677	0.883383996885014	0.0295627979293082	-0.279820028300528	0.537806986668909
Bglap3	3.28484844021521	0.0232015065110194	2.26636099912215	0.0650726308445667	-1.01848744109306	0.288191417194231
5430405H02Rik	1.27010367237218	0.0234455060180812	0.519902824921509	0.211638248489255	-0.750200847450671	0.114357429817911
Shisa5	-1.06835645023461	0.0234455060180812	-0.43754438191149	0.203658726425824	0.630812068323118	0.121506208612694
Arhgap39	1.12533557673055	0.0234455060180812	0.388664793937566	0.294360018102208	-0.736670782792985	0.0886759722938971
Lynx1	-1.01356283860687	0.0234455060180812	-0.977595557384671	0.0110476723894308	0.0359672812221965	0.946964880246148
Slc39a10	-1.38677343442323	0.0236208218152138	-1.28467376539069	0.0129887157071067	0.102099669032539	0.886586985447301
Mirg	-1.3603898246634	0.0236208218152138	-1.2716859763079	0.0125901444062016	0.0887038483555023	0.903342102384038
Mx2	1.81641423535685	0.0236301903870877	0.292593937522955	0.679484918618151	-1.5238202978339	0.0399792377835312
Wdr76	0.767884449218213	0.0238774878679223	-0.143650949636288	0.602624837219141	-0.911535398854501	0.0133526984371797
1600020E01Rik	1.66810720013867	0.0241685768926512	1.24741025626289	0.0326249583281606	-0.420696943875789	0.511828519275043
Ogdh	-0.766595857101169	0.0241685768926512	-0.840281719771109	0.00700292048015903	-0.0736858626699398	0.846912247877675
Tll1	-2.13547271413991	0.0241685768926512	-3.57171063223345	0.00181187429224278	-1.43623791809354	0.137138973179396
Aars	0.958326468972072	0.0241685768926512	0.885475271751949	0.0135188137458625	-0.0728511972201228	0.882769535056345
Man2b2	-0.835636261461356	0.0241685768926512	-0.723917872458619	0.0176087207152318	0.111718389002737	0.776236198497003
Rpp38	0.897718650890483	0.0241685768926512	0.744059015472809	0.0211444018577547	-0.153659635417673	0.695744367793047
Acsl5	-0.890716545046694	0.0243688131896892	-0.00182031699968311	0.997105673270596	0.888896228047011	0.0256625223394103
Tnfaip2	2.75305397525631	0.0243688131896892	3.43511301879437	0.00272384292711062	0.682059043538059	0.349759752850954
Samd9l	-2.32606402961165	0.0244256563934829	-3.07346177103791	0.00360567018095684	-0.747397741426262	0.38985182192802
C1galt1c1	-1.1730931211337	0.0245693974401523	-0.521649695043066	0.170872176086475	0.651443426090631	0.149682927641639
Ddx50	0.904482351113169	0.0247830803393557	0.916132710172096	0.00978385614154953	0.0116503590589264	0.98043036806041
Slc2a1	-1.58457504377199	0.0247830803393557	-0.697728233527199	0.172752125286919	0.886846810244794	0.145647170558014
Pcdhb12	-2.30512608456538	0.0247830803393557	-1.04708956954795	0.137621504498105	1.25803651501743	0.17008595385518
Acot7	-0.982663066167226	0.0247830803393557	-1.86870071287231	0.000912717744760233	-0.88603764670508	0.0353367368227727
Creb3l1	-2.31696140586716	0.0248558808237967	-1.11485615782387	0.132086819971967	1.2021052480433	0.164615259385965
Pik3c2b	-0.933934783130788	0.0248558808237967	-2.12410610390066	0.000535374131854537	-1.19017132076987	0.0118390698986769
Tnr	-0.781836034165599	0.0248558808237967	-0.626575681974914	0.0253259170167909	0.155260352190685	0.646297247480201
Lrpap1	-1.10450278063076	0.024890430611701	-1.0188791300707	0.0141589308732405	0.0856236505600605	0.881678858887611
Siah2	1.23691673224637	0.024890430611701	1.2318100874319	0.0104509009485785	-0.00510664481447199	0.992640525558592
Ctsl	-1.07269474295928	0.0251500743431275	-0.340579906245788	0.350653884555262	0.732114836713494	0.0855039039272674
Tmed10	-0.791350854956457	0.0251500743431275	-0.104673968802274	0.734977620168816	0.686676886154182	0.0408950328360826
BC065397	1.46924839046656	0.0251500743431275	0.93068455422213	0.0644661732334493	-0.53856383624443	0.325625316303262
B3gntl1	0.976860748259141	0.0251500743431275	0.939252036256653	0.0122773442273913	-0.0376087120024888	0.944120498967307
Kcnb1	-0.821508381636313	0.0251500743431275	-0.48836054278414	0.0777801335661212	0.333147838852173	0.293051463644215
Nov	-1.09250208165453	0.0251500743431275	-2.63143577317796	0.000419295596699717	-1.53893369152343	0.00865439095739904
Dhdds	0.818427791912228	0.0251746908353898	1.26768055360706	0.00170357947668788	0.449252761694834	0.157276351767149
Cpt2	-0.897080113872893	0.0251746908353898	-0.628809162394512	0.0437139913269129	0.268270951478382	0.454452748413504
Olfml2b	-0.941763437624687	0.0251746908353898	-1.94043271933434	0.000743694322732323	-0.998669281709657	0.0225180086296489
Uhrf1bp1	0.926426246417368	0.0251746908353898	0.911308952141261	0.0112039829438548	-0.0151172942761069	0.97604292005206
Arpc3	-0.933820893186761	0.0251746908353898	-0.52043611560275	0.0957394762359945	0.413384777584011	0.24744197951004
Zfp61	0.970750020521061	0.0251746908353898	0.396689212545996	0.219749566198519	-0.574060807975065	0.131139378816742
Arntl	1.01105389535384	0.0252573551606421	0.648572427970631	0.0608454947371892	-0.362481467383212	0.355478125360708
Pfkfb1	-1.23855615184134	0.0252573551606421	-1.11448491718177	0.0162461629830464	0.124071234659563	0.847279392543199
Reps1	0.904820512160971	0.0252573551606421	0.984980052578604	0.00770057096499242	0.0801595404176323	0.861252501963612
Gars	0.814869761462226	0.0254674737181046	0.907948124743678	0.00712919740676016	0.0930783632814524	0.816718951723768
Tyw5	1.05051771764021	0.0254704191679729	0.704627500082739	0.0525084336921357	-0.345890217557472	0.39833651662641
Hsph1	-1.44185860898222	0.0254704191679729	-0.611671796311769	0.199024072196589	0.830186812670448	0.141177570723019
8030423F21Rik	3.15669468439353	0.0255629632543772	4.67943034190816	0.000912717744760233	1.52273565751463	0.039539972037053
Phlpp1	0.878792110419407	0.0255629632543772	0.190935481737179	0.552445965803883	-0.687856628682228	0.0570977872710747
Trp53inp2	-1.09624478453886	0.0255629632543772	-0.951110166453122	0.0191416560664532	0.145134618085739	0.78413031655749
Prdm15	0.739349993521398	0.0257567472600989	0.854286320816012	0.00627968323096555	0.114936327294614	0.738038794176701
Anpep	-1.73887434038892	0.0257677061917365	-2.96479402650444	0.00138682353886497	-1.22591968611553	0.0796884703087764
Park7	-0.923687196858889	0.0258464727573989	-0.186399991265508	0.581799294932157	0.737287205593381	0.0537730805887708
Ngrn	0.937850151050623	0.0259904545373466	0.759873796375857	0.026200686999792	-0.177976354674766	0.667781018516599
C1ra	-1.8196271684547	0.0262155835098884	-0.737057741899059	0.192836999451599	1.08256942655564	0.15206681611289
Idh3a	-0.774624515120913	0.0264808429656678	-0.65840833426553	0.021599540536085	0.116216180855383	0.751508505221542
Asb3	0.846496408689751	0.026510955381742	0.464743463389446	0.107251756598402	-0.381752945300305	0.243043165857863
Gcc1	0.673053313994423	0.0266909450949453	0.877381923856011	0.00385429338424178	0.204328609861588	0.454454102735968
Masp2	2.62095998890613	0.0267161418014988	3.58350760067131	0.00173632940048293	0.962547611765187	0.16238387574902
Zfp59	0.790508208274006	0.0267161418014988	0.398426910719684	0.138159312020475	-0.392081297554322	0.201743379395267
Fbxo47	1.02242197791733	0.0272007811276643	1.03387990230066	0.0110476723894308	0.011457924383329	0.983017105403024
Atf6	1.07226573551024	0.0272007811276643	1.84617316603156	0.00127920033905312	0.773907430521316	0.0788560246528256
Gm11974	2.62215935619861	0.0272777912128201	2.14063026184292	0.0253534230722782	-0.481529094355691	0.659135439007329
Zfp553	1.12017734030605	0.0274944077260286	0.0921110713743133	0.848495943820869	-1.02806626893174	0.0362452765065318
Pde2a	-1.00130095985133	0.0275835076680614	-0.71040294693423	0.0457131180377012	0.290898012917101	0.487094243049798
Sco1	0.893489025780797	0.0275835076680614	0.931094612145106	0.0100719255477469	0.037605586364309	0.940936229685689
Vcpkmt	0.95376559427885	0.0275835076680614	0.410870714342011	0.207615598042708	-0.542894879936839	0.152706362659775
Plod2	-1.56572119841704	0.0275835076680614	-1.40479870310167	0.0178379978158262	0.160922495315366	0.840923126482781
Tars	1.04410354701482	0.0277354642717684	1.01460816878369	0.0131931312097069	-0.0294953782311292	0.959502518782582
Plk1	-0.780127072944186	0.0280634361274315	-1.5835965711386	0.000892561936023505	-0.803469498194417	0.0270491883206996
Klrb1a	3.44503881394917	0.0281919286473039	2.86122832942916	0.0352171782974337	-0.583810484520005	0.598905818323498
Adgra2	-0.727356371864604	0.0281919286473039	0.0564159985272771	0.859392770517731	0.783772370391881	0.0235985409607464
Sorl1	-0.788281085129989	0.0281919286473039	-1.16184790249274	0.00249222981518822	-0.373566817362756	0.231273501647588
Stc2	1.08679101404857	0.0281919286473039	2.30044397289587	0.000743694322732323	1.2136529588473	0.0177216094545253
Kcnj2	-1.49968770584304	0.0281919286473039	-3.10093907987769	0.000949051735876545	-1.60125137403465	0.0291493632291188
Bet1	0.896118213036385	0.0281919286473039	1.63529538505338	0.00108187749128127	0.739177172016993	0.0522108788521294
Pcdhb15	-1.98631132862385	0.0283427459141984	-0.625607613618944	0.359433189877086	1.36070371500491	0.0906240893070949
Gap43	-0.929987610728877	0.0284785281151016	0.641787867456914	0.0497018276179926	1.57177547818579	0.00639018060736568
Gstm7	-1.0672030984052	0.0285444749350021	-1.0908737238855	0.0111905094006005	-0.0236706254802993	0.969765945698691
Spag5	-0.711070324339135	0.0285444749350021	-0.67747163333842	0.0146777360941125	0.0335986910007156	0.936855110202247
Gpt2	1.27173276982659	0.0286327494889497	0.935025704324017	0.041805693913816	-0.336707065502576	0.532534079728672
Igfbp1	-2.21990410535707	0.0288512222770242	-3.19584164184094	0.00477716222049918	-0.975937536483874	0.415940997773438
Rhbdd1	0.746598892676883	0.0288512222770242	1.5328071250641	0.000861540189971458	0.786208232387216	0.025525913667264
Tmem9b	-0.798812195801829	0.0288512222770242	0.0354047172996871	0.923360490260692	0.834216913101516	0.026379476938859
Cdkn2aip	1.30576019512437	0.0288512222770242	0.882291494308826	0.0569327185975259	-0.423468700815545	0.424075875131846
Fbxo16	1.11881655010077	0.0289718658305758	0.85501646080998	0.0372574999338981	-0.263800089290795	0.585710502101373
Luc7l	0.823382299539533	0.0289718658305758	0.468400927416914	0.102670032864031	-0.354981372122619	0.282542189255734
Pcdha1	-1.07720532221532	0.0289718658305758	-0.369043331836299	0.325547569652658	0.708161990379021	0.110564904929377
Zbtb8a	1.22627063748324	0.0289718658305758	0.602926723351379	0.158938017166047	-0.623343914131862	0.19699180980665
Ryr2	1.23358123443876	0.0289718658305758	-0.0595254880415815	0.917668442484627	-1.29310672248034	0.0262980990908754
Tuba4a	-0.802745454156233	0.0289718658305758	-0.602947343352185	0.0398028467193368	0.199798110804047	0.570761154522319
Lin52	0.858812263408641	0.0289718658305758	0.6953320961795	0.0301294791735214	-0.163480167229141	0.679384030113145
Dimt1	0.871964209820462	0.0289718658305758	0.722675775742188	0.0273159874125474	-0.149288434078274	0.717176674830181
Rsad1	1.0059402236278	0.0289718658305758	0.763099828132135	0.038501369588116	-0.242840395495665	0.580481581181826
Bbs4	0.95205998886619	0.0289718658305758	0.281900801049653	0.416274565806867	-0.670159187816537	0.0885445967799224
Acly	-0.846955808623867	0.0289718658305758	-0.623419581000612	0.0433143837789294	0.223536227623255	0.542181244226773
Dgki	1.57110399289939	0.0289718658305758	1.12728420072139	0.0513126632071621	-0.443819792177998	0.461967516123721
Ndufa4	-1.78967663997217	0.0289718658305758	-0.612181831373333	0.325646682727485	1.17749480859884	0.106269122012338
Ak4	-2.30984574930691	0.0289718658305758	-2.9298472772473	0.00558337391079428	-0.620001527940393	0.531197199432662
Stmn1	-0.796630875633262	0.0292096825347955	-0.5713203245033	0.0479673620055756	0.225310551129962	0.510545501053065
