genes	logFC_TgvDMSO_6h_aTC1	logCPM_TgvDMSO_6h_aTC1	F_TgvDMSO_6h_aTC1	PValue_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logCPM_TgvDMSO_24h_aTC1	F_TgvDMSO_24h_aTC1	PValue_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	logCPM_Tg_24hv6h_aTC1	F_Tg_24hv6h_aTC1	PValue_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Ube2e3	0.0169701332864571	5.97137454893412	0.03608155048115	0.852934959665929	0.902209941450826	-0.110255598200412	5.97137454893412	1.50254804598774	0.246810584809314	0.396224783530953	-0.127225731486869	5.97137454893412	2.0226309985709	0.183716828336017	0.387379401465736
Plekhm2	-0.0167512712999278	5.19702594310484	0.0353918638747808	0.854329101104277	0.90360448541543	0.0214991714092908	5.19702594310484	0.0571935821973765	0.815547770934555	0.887062448234524	0.0382504427092187	5.19702594310484	0.184467956828294	0.676159283539025	0.815983141485668
Exosc5	0.0504691979465057	3.93271249996281	0.0353588762353057	0.854396179183116	0.90360448541543	-0.122283559782791	3.93271249996281	0.198945107542661	0.664545164476993	0.778502353792862	-0.172752757729296	3.93271249996281	0.414904202562127	0.533177928089497	0.716187190379904
Tmem208	-0.0635325102602084	4.76466989004414	0.0349548381049211	0.855219825302005	0.904258197928036	0.141695412116119	4.76466989004414	0.171236942368387	0.687261798946627	0.795611335005282	0.205227922376327	4.76466989004414	0.367792683985825	0.556972104585168	0.733889925766668
Pja1	-0.0165782287304894	6.86831400997814	0.0349515534546449	0.855226538007793	0.904258197928036	-0.148534552800358	6.86831400997814	2.78286938538159	0.124504249877963	0.244095902449544	-0.131956324069868	6.86831400997814	2.20897579601914	0.166329280663739	0.36553726923009
Atxn3	0.0200448070498228	5.26635624652898	0.0349504938114624	0.85522870663981	0.904258197928036	0.0212835872612625	5.26635624652898	0.038609318547406	0.84794027600529	0.907472540350104	0.00123878021143962	5.26635624652898	0.000133127785501857	0.991008373621111	0.995382462387061
Sar1b	-0.0310040327189028	4.94002940621247	0.0348711423457922	0.855391067268372	0.904272048467339	-0.185012118970529	4.94002940621247	1.21162603395403	0.295373397047734	0.449869293300581	-0.154008086251626	4.94002940621247	0.856975800650353	0.375177598100067	0.586815053920392
Pmf1	0.0180779188000682	5.29830862171592	0.0348597866165583	0.855414316337862	0.904272048467339	-0.0995590004993631	5.29830862171592	1.03603752173436	0.331409712459229	0.488990783561441	-0.117636919299431	5.29830862171592	1.47088920313234	0.251536323243555	0.467249678707599
Fgfbp3	0.0408469990422494	1.88201253029024	0.034838281401932	0.85545883484815	0.904272048467339	-0.371771947981612	1.88201253029024	2.43867053465524	0.147713142179488	0.276091989194103	-0.412618947023861	1.88201253029024	3.3627572978898	0.094882673218965	0.263836391553043
Pcsk9	-0.0388651841971888	6.92865709582237	0.0348044370598973	0.855527696819005	0.904272048467339	0.0235265370089515	6.92865709582237	0.0126943140500847	0.912397833136163	0.947421734394855	0.0623917212061404	6.92865709582237	0.0897745726968889	0.770255984272223	0.87401602807284
Mfn1	-0.0173533787510094	6.70965168680337	0.0346627893912877	0.855818285723764	0.904459619474559	0.161988962739711	6.70965168680337	3.00083653496691	0.112166551122754	0.227097328341348	0.17934234149072	6.70965168680337	3.7030462024512	0.0815535410735233	0.240853268361862
Snapc2	0.0427021430044949	3.9265711809333	0.0346482771612401	0.855848131864481	0.904459619474559	-0.4075490511263	3.9265711809333	2.97550218985563	0.113519368173933	0.228993470366168	-0.450251194130795	3.9265711809333	3.77812591816787	0.078932950138415	0.235924643807774
Ccdc103	0.0469349424596839	0.162996860995396	0.0344654540479324	0.856230041105203	0.904787645541053	-0.419504638042506	0.162996860995396	2.03312882683493	0.18272408542304	0.320419283267124	-0.46643958050219	0.162996860995396	3.17855355384139	0.103274210973384	0.27723855659564
Depdc7	0.0375918004315402	1.67201394589143	0.0343611139440081	0.856439754949972	0.904881643664333	0.197507143913915	1.67201394589143	0.865715603014936	0.372848220802283	0.529503768178155	0.159915343482374	1.67201394589143	0.657181600267617	0.435379057932564	0.638950100753792
BC037032	-0.0609357198965721	-0.368661815123757	0.0343550000495368	0.856462036269395	0.904881643664333	0.431569492797883	-0.368661815123757	1.55630340277231	0.239136294428146	0.387791899141874	0.492505212694455	-0.368661815123757	2.68868775209606	0.13044897923693	0.318003947072378
Neto2	0.0317546532959065	5.66064946100851	0.0342013859095772	0.856769148302139	0.905073663385339	0.200375226247153	5.66064946100851	1.34412397550398	0.271752457900253	0.423613842434955	0.168620572951247	5.66064946100851	0.965935261178623	0.347592184012805	0.562082861979808
Lims1	0.0156252777551824	6.34045830506977	0.034192824741958	0.856786853174692	0.905073663385339	-0.0344518544274709	6.34045830506977	0.164648647014711	0.692980595748048	0.800766325454772	-0.0500771321826533	6.34045830506977	0.350872465680859	0.566037951549801	0.739182897737395
Troap	0.0166035420073311	5.80672070661878	0.0341201298860954	0.856937288436643	0.905157002279212	-0.0992545492124749	5.80672070661878	1.20134142251505	0.297325878893331	0.452189808842219	-0.115858091219806	5.80672070661878	1.65685871017329	0.225418688385786	0.438372655274057
Tbp	-0.0285873137163461	5.32918256562518	0.0340210100014648	0.857142676033779	0.905298366907035	0.22463406053142	5.32918256562518	2.06956124166522	0.179123514948771	0.316485486955383	0.253221374247767	5.32918256562518	2.67393821993462	0.131312649501222	0.318960249518974
Negr1	0.0303995513913011	4.12218796678859	0.0339560502655625	0.857277473605105	0.905365158268095	-0.367804346286209	4.12218796678859	4.6615606420657	0.0546931418019797	0.136242888379336	-0.39820389767751	4.12218796678859	5.66478291461466	0.0372850074303254	0.152043252479941
Ppargc1a	-0.0493348207539015	8.67685637082361	0.0338581454555818	0.857480821610079	0.905504328103724	0.542784361812095	8.67685637082361	4.07161872481368	0.0696342328409976	0.162070155850928	0.592119182565997	8.67685637082361	4.84870955917317	0.0507939225004984	0.181692029255387
Iapp	0.0570273902758846	-0.201736841998056	0.0337297128313398	0.857759542142627	0.90569560101337	-0.410539112469868	-0.201736841998056	1.25877128636367	0.286731531961445	0.439991187674495	-0.467566502745752	-0.201736841998056	2.11447065884087	0.174961931877888	0.376796703811451
A930006K02Rik	0.0362345507287753	1.41429045268116	0.0337027407502101	0.857805120687892	0.90569560101337	-0.416452538712416	1.41429045268116	3.57769260560595	0.0861810502788664	0.189086258681052	-0.452687089441192	1.41429045268116	4.88395945371759	0.0501040736096748	0.180603059632366
Tdrd7	0.0211089403972562	4.2677585194482	0.0335321242734663	0.858160282034172	0.905994984003367	-0.0447237857678767	4.2677585194482	0.145339951857774	0.710557915513528	0.813485821604758	-0.0658327261651329	4.2677585194482	0.325637252896702	0.580132303068461	0.748799140922368
Ubr1	-0.0249760274215996	6.5798694734763	0.0333945812422411	0.858447939114324	0.906223055959485	0.085912041092392	6.5798694734763	0.392098057255848	0.544443727755227	0.683838185601025	0.110888068513992	6.5798694734763	0.658029829275553	0.435088928634874	0.638897995019549
Zfp354c	0.0240119717318032	4.35038619860501	0.0331454989444048	0.858970490005684	0.906699035504081	-0.590036458880491	4.35038619860501	18.6684822289825	0.00132045583973386	0.009985897958346	-0.614048430612294	4.35038619860501	20.785298744412	0.000898494517298302	0.0176244226866017
Trim41	0.0249764144240779	4.97037133451288	0.0329384031395021	0.859406465284417	0.907083557085045	-0.0358044811275624	4.97037133451288	0.0661198870858149	0.801994155519684	0.877449849155573	-0.0607808955516403	4.97037133451288	0.194617598811784	0.667961746623881	0.81018617757505
2210018M11Rik	-0.0388072296332439	6.75870701228159	0.032735953412673	0.859834053217838	0.907459162605279	0.279601151289216	6.75870701228159	1.68729889648968	0.221496145018241	0.36641857044597	0.31840838092246	6.75870701228159	2.20190599616442	0.166949049836557	0.366205689845317
Rpl34	-0.0894442784178947	1.54235733837153	0.0325886191882741	0.86014668329483	0.907713390361681	0.482218960227418	1.54235733837153	0.924649286487397	0.357678669708	0.514946578191353	0.571663238645313	1.54235733837153	1.50930897962594	0.245821583870413	0.461120183393608
Col9a3	0.0647160938791486	0.43065188315651	0.0325198223153473	0.860294622711689	0.907793792039056	0.662928049291653	0.43065188315651	3.24799559012697	0.0999970784021757	0.20967236260264	0.598211955412505	0.43065188315651	3.46476401669017	0.090639180036019	0.257007374678555
Dclk2	0.0177680156741362	5.23312631917342	0.0323759503899882	0.860597807676642	0.908037983714859	0.543509307566437	5.23312631917342	29.9449437243775	0.000221334834108014	0.00289589278297269	0.525741291892301	5.23312631917342	28.6233879964055	0.000265117360921553	0.00898597117666224
Gm9833	-0.0231370527416442	4.67704677108443	0.0322852766725	0.860790868157379	0.908165949293459	-0.00712632181580463	4.67704677108443	0.00297879458890915	0.957489243205361	0.974538990037343	0.0160107309258396	4.67704677108443	0.0154185217857215	0.903502421425821	0.949933010391417
Shf	0.0353498605155592	1.87824898357449	0.0321589152895596	0.861060824103309	0.9083750143046	-0.336413403148222	1.87824898357449	2.48909736850861	0.14398816434711	0.271092002279707	-0.371763263663782	1.87824898357449	3.4255242969857	0.0922318848197514	0.259670262685271
B9d2	0.0510144213126594	2.39430097163174	0.0320804170591938	0.861228300760289	0.908475943073134	0.29008524116663	2.39430097163174	0.984566783420718	0.343181132960262	0.500683544074404	0.239070819853971	2.39430097163174	0.743421364179942	0.407647676544105	0.615827869090868
Lrrc75b	0.0216931401948518	5.58795611646977	0.0320322143618139	0.861331162457783	0.908508700910035	0.280665957050383	5.58795611646977	5.29409151182775	0.0427969272232288	0.114185306458939	0.258972816855531	5.58795611646977	4.58126719638981	0.05647751086697	0.194330559556406
Ubash3b	-0.0441082253041544	1.23338172662379	0.0319619348606174	0.861482716063266	0.908592615779555	-0.582314616466955	1.23338172662379	4.37592469475917	0.0613849121917544	0.148291237370324	-0.538206391162801	1.23338172662379	4.26946229414331	0.0641298367080229	0.209253270775052
Fam103a1	0.0208646706378418	5.28718950091399	0.0319279806806091	0.861554348048319	0.908592615779555	0.0259780036900232	5.28718950091399	0.0485442211129971	0.829801056283374	0.895712222856177	0.00511333305218137	5.28718950091399	0.00191420125198326	0.965915521918359	0.981699516424754
Steap2	-0.0267784846792431	4.00397101606378	0.0317973969047909	0.861834518816426	0.908740425360882	0.300998257594765	4.00397101606378	3.90426348949401	0.0747597833989263	0.170757360766158	0.327776742274008	4.00397101606378	4.82276894636812	0.0513138552220384	0.182784475366814
Nes	0.0757182974165148	-0.331074715732369	0.0318003748148096	0.861838157121817	0.908740425360882	0.507602948204109	-0.331074715732369	1.30206203867212	0.279030125177475	0.431892481495647	0.431884650787595	-0.331074715732369	1.26813697837004	0.285034408450329	0.504000603315531
Miip	0.0341468737005716	4.64717466141161	0.0316708896851886	0.862106458815598	0.908864302015898	-0.362867067408079	4.64717466141161	3.43924791856547	0.0916609761929729	0.19773140166982	-0.39701394110865	4.64717466141161	4.22038279466798	0.0654372455262452	0.211850570726216
Ulk2	-0.0184946918394216	4.4409187267887	0.0316552781998802	0.862140059504286	0.908864302015898	0.222561783207645	4.4409187267887	4.4825608936233	0.05877014411537	0.143602576221878	0.241056475047066	4.4409187267887	5.41772243304511	0.0408549068285403	0.160626563453913
4931406P16Rik	0.0171215471459543	5.29032170043112	0.0316408320463639	0.862171147075151	0.908864302015898	0.0956523208153107	5.29032170043112	0.971474603164888	0.346271585833789	0.503450712936003	0.0785307736693564	5.29032170043112	0.666989920823148	0.432071094507308	0.636351990919108
Mki67	-0.0393329099568449	10.6357269963493	0.0315973591926549	0.862264777482841	0.908887275240599	0.122331600605205	10.6357269963493	0.305410580212908	0.591970292727777	0.721611729799772	0.16166451056205	10.6357269963493	0.533498889724325	0.480968237411889	0.675309082203442
Rfc2	-0.0215540759978655	6.60864049609019	0.0314488677622355	0.862585103595444	0.909149177831519	-0.184090808916197	6.60864049609019	2.27328377051194	0.160825834337127	0.292801743406989	-0.162536732918332	6.60864049609019	1.78429240892425	0.209588769866791	0.420616097697131
Sh3bp5l	0.0250763144824271	3.85705559466372	0.0313669183246854	0.86276227157314	0.909156442710777	0.284628933373043	3.85705559466372	3.93532636112092	0.0737743436291627	0.169026673809364	0.259552618890616	3.85705559466372	3.42817977731908	0.0921184430682326	0.259515150678976
Pigp	-0.035252856626953	4.94976357412746	0.0313469651236502	0.862805383681751	0.909156442710777	-0.24913319976679	4.94976357412746	1.52474247606943	0.243569402776377	0.392515613797825	-0.213880343139837	4.94976357412746	1.14579741991422	0.308193796053524	0.526559447943426
Mdc1	0.032653075440019	8.62191222734947	0.0313085228855171	0.862888575140518	0.909156442710777	-0.0665171359143648	8.62191222734947	0.129569798100638	0.725945984810647	0.824068843796415	-0.0991702113543837	8.62191222734947	0.288525834213606	0.602257108768561	0.76447166546172
Kansl1	-0.0192704984022368	7.00962349768797	0.031306953941145	0.86289197183398	0.909156442710777	0.358447135255165	7.00962349768797	10.7674853333454	0.00766719093027106	0.034179984420942	0.377717633657402	7.00962349768797	12.0236175979413	0.00555049178316169	0.0495238519326952
Pclo	0.0448583144230088	6.79152068654872	0.0312795600914806	0.862951289955242	0.909156442710777	0.166406207982518	6.79152068654872	0.427095899851022	0.527336352675409	0.669193534006948	0.121547893559509	6.79152068654872	0.229519921376731	0.641608375436669	0.793493583810807
Arhgap1	0.0152483578871868	6.40459045762517	0.0311148411035213	0.863308536819636	0.909457086414823	0.221148088599662	6.40459045762517	6.49829398242371	0.0277321774074492	0.0845260198889537	0.205899730712475	6.40459045762517	5.68386184945514	0.0370252261114422	0.15143675253076
Wdr34	-0.0440303202305329	3.49797963735811	0.0307768448434185	0.864044742267726	0.910122724260547	-0.41952230644978	3.49797963735811	2.59338753563092	0.136653544206305	0.261050980114476	-0.375491986219247	3.49797963735811	2.18374663981521	0.168555381467618	0.368254481859553
