genes	logFC_TgvDMSO_6h_MIN6	FDR_TgvDMSO_6h_MIN6	logFC_TgvDMSO_24h_MIN6	FDR_TgvDMSO_24h_MIN6	logFC_Tg_24hv6h_MIN6	FDR_Tg_24hv6h_MIN6
Ocrl	-0.37954845035316	0.00322133200500282	-0.330440976089645	0.00476873139539694	0.0491074742635151	0.710659725533815
Rbm18	0.455752186526104	0.00323001505365671	0.541120727495262	0.000312648574095493	0.0853685409691577	0.557270403210133
Fbxl17	-0.358253407777205	0.00323320415667839	-0.549742732292303	2.78770923019336e-05	-0.191489324515098	0.099028447846233
Zbtb4	-0.401708930942839	0.00323546741755456	-0.569542513320233	5.81645576115684e-05	-0.167833582377394	0.199257416122569
Exph5	-0.480096083610268	0.0032413397047991	-0.57954891921022	0.000247794957474727	-0.0994528355999523	0.547739221097364
Psmb3	-0.430116046487582	0.00324278140295637	0.0518968202779416	0.71393248361307	0.482012866765523	0.00163573874306392
Mir212	3.47184781664408	0.00325280779438258	1.61131422582167	0.277219653718626	-1.86053359082241	0.0375382570275249
2610035D17Rik	1.23725928066171	0.00325614886425912	0.133911479714293	0.789629843749585	-1.10334780094742	0.00771467739849671
Sh3tc2	5.51970474377237	0.00326628375526171	3.16145926035978	0.221205257456497	-2.35824548341259	0.0372092443603276
Cetn3	-0.425949405678142	0.00326670646439447	0.0886475840533763	0.489787265504126	0.514596989731518	0.00085683235239001
Ckb	-0.659376900591049	0.00326769983274744	-0.971600422040993	3.29769848828081e-05	-0.312223521449943	0.179063955584633
Mcfd2	0.503078070536432	0.00326810625637778	1.17371601074836	6.8333948752261e-08	0.670637940211927	0.000166010856800399
1700110K17Rik	0.861785668303754	0.00327596556698117	0.112426385467686	0.725720845617696	-0.749359282836068	0.00935712510333505
Col24a1	2.55057725533915	0.00328174815197186	0.726199157683531	0.505036873694089	-1.82437809765561	0.0164897970112021
Luc7l2	0.426736181836698	0.00328351904187597	0.301732019670154	0.0224464330565163	-0.125004162166544	0.356001246571616
Syngap1	0.494660813505324	0.00329112616233238	0.0640212479421549	0.717636705525277	-0.430639565563169	0.00982246990311758
Trnt1	0.436536445525888	0.00329428829996307	0.633509180335762	3.195452022824e-05	0.196972734809873	0.133923211658485
Tecta	3.27998011668053	0.00329918651063231	0.888888681572623	0.577770170553824	-2.3910914351079	0.0131943369425395
Helq	0.4567909442506	0.00329918651063231	0.416463605611196	0.00319696189137218	-0.0403273386394033	0.797509953321679
Slco2b1	5.62204530173757	0.00330193293998711	1.43259342054531	0.734562570569407	-4.18945188119226	0.00786466772733707
Mrps21	-0.659067541144572	0.00330299504038932	-0.544560973260307	0.00453226696294442	0.114506567884265	0.625730688428405
Gng7	-1.06805582174907	0.00330788144102743	-1.08941707638744	0.000780755340032434	-0.0213612546383693	0.963336805190352
Zfp942	0.474098248115037	0.00331141846107366	0.319029519171496	0.0241640998307162	-0.155068728943541	0.289315337524779
Dera	-0.726271014316113	0.00331371947210975	-0.513492300244507	0.0112547757824155	0.212778714071607	0.390618671353323
Chrna9	5.01920726877982	0.00331951233033236	1.2174342263391	0.724479817163419	-3.80177304244072	0.00839613920025821
Ap1m2	-0.56440122967568	0.00333693570543458	-0.264503435514737	0.0973284629135033	0.299897794160943	0.101430940013062
Spag7	-0.581944581614066	0.00334705512243588	-0.0588626814726716	0.749872778419641	0.523081900141395	0.00872860706500848
Coro1b	-0.398771122023648	0.00335378913127897	0.0189443475421868	0.895838142215736	0.417715469565835	0.00293081119997467
Ppp2r2d	0.411379625213459	0.00335584390079563	0.160252333308347	0.211908935636709	-0.251127291905112	0.0561202537298384
March8	-0.360421277293165	0.00337170687489527	0.386501272703781	0.000736828033238244	0.746922549996946	4.01617368121286e-06
Bach2	0.505965555794221	0.00337653873436193	-0.113955813991688	0.511120010959831	-0.619921369785909	0.000920208582654351
Ndufs4	-0.53767462081511	0.00337745950501548	-0.276585090020317	0.0672720279001854	0.261089530794793	0.134945636340646
Endov	0.407461190382225	0.00338954141356166	0.292997261317882	0.0163979121970349	-0.114463929064344	0.371603233643587
Atoh8	1.04111444800604	0.00339587862929829	-0.526274848917616	0.167508649150678	-1.56738929692365	0.000257018616708145
Prdm16	-0.689467587846401	0.00340626842584925	-0.417191769968648	0.0291792380341091	0.272275817877753	0.232994944950054
Acsl3	0.40775941460482	0.0034081738930254	0.444911388763591	0.000784105012184886	0.0371519741587709	0.792729120864607
Grb10	2.65955416251268	0.00341021212446231	2.66477408637015	0.00115435637071885	0.00521992385747879	0.993847672179983
Asna1	-0.44722129922156	0.00341021212446231	-0.076700336314254	0.595360380705346	0.370520962907306	0.0142187542550176
Papln	3.38628602115216	0.00341197607807488	0.766506324584641	0.664402086794506	-2.61977969656751	0.010639244092744
5930430L01Rik	-0.890698602584619	0.00341197607807488	-0.470783614613506	0.0447013856084646	0.419914987971113	0.16288927536868
Bag1	-0.461294202439068	0.00341348650155379	-0.0650523377267893	0.662986212151336	0.396241864712279	0.0115374162280889
Pnpla1	4.22825599365211	0.00341886152659068	1.05513120029907	0.68408531432772	-3.17312479335304	0.0104516911346603
Snhg6	0.792145379700184	0.00341886152659068	1.13809383205714	1.96535018337689e-05	0.345948452356953	0.111635278750903
Sptbn1	-0.382281452277965	0.00342042756470885	-0.328319254681415	0.00666919144762403	0.0539621975965503	0.683309590930004
Hirip3	0.538190177156512	0.00342372171310567	0.412695261595621	0.0122367380346802	-0.125494915560891	0.463036779489973
Prr12	-0.392799516340004	0.00342772581071142	-0.486983558848996	0.000261176385402444	-0.0941840425089921	0.472211535020528
Banf1	-0.499289779165833	0.00342801213006553	-0.112144367671129	0.465200849569285	0.387145411494703	0.02062265967407
Nfe2l2	-0.409643446020592	0.00342820322965206	-0.139681588260235	0.255979809504598	0.269961857760357	0.0445784081927799
Rnf225	1.22113296384808	0.00342869073005626	0.786470335069888	0.0358426513869361	-0.434662628778195	0.210411290903904
Slc35b1	0.363289708129641	0.00343151047252013	0.981802092876115	2.29046982403596e-08	0.618512384746473	2.56553625558227e-05
Snrpf	-0.550794972716754	0.0034351368108566	-0.141534866983748	0.380422201950479	0.409260105733006	0.0265782615495421
Rragd	-0.406813662324356	0.00344772345625956	0.327261562917194	0.00686944255164097	0.73407522524155	1.80111047985739e-05
Phactr4	-0.412005626107101	0.00345235430262257	-0.527440346382102	0.000171092461486925	-0.115434720275001	0.402280552325711
Cyb5r2	3.94056095502178	0.00345307028112207	5.08500080766147	7.98768233192245e-06	1.14443985263969	0.052305719023717
Tnrc6a	-0.437344745464108	0.00345394794943284	-0.264534227841632	0.0462225465350825	0.172810517622476	0.21653773913262
Fam83g	-0.395756602236223	0.00346099426825243	-0.196336949331433	0.0866817570074885	0.199419652904789	0.118661309367757
Engase	1.01523267482396	0.00346398987662621	0.718991499298495	0.0189003948395986	-0.29624117552547	0.31591936584459
Arhgap39	0.458886849401017	0.00346398987662621	0.227878273910754	0.0984738197616153	-0.231008575490263	0.106891403384522
Sec61b	-0.423179603427255	0.0034666967788438	0.615671881114556	2.47819303331687e-05	1.03885148454181	4.75514136042909e-07
Alg9	-0.526899903758306	0.00346806047808388	0.20082420908126	0.160079744590046	0.727724112839566	0.000247488993664752
Slc24a2	-0.392857276686123	0.00346807050152595	-0.502544690716163	0.000220611822361705	-0.10968741403004	0.394690738833433
Sec61a1	0.37271292058129	0.00347494840321523	0.963404708433098	7.73410287476675e-08	0.590691787851808	7.37543688840054e-05
Mylip	-0.451356374186274	0.00347749080378763	-0.944487842645673	8.52786636926995e-07	-0.493131468459398	0.00433196949045235
Padi4	4.58955561458748	0.00348569577794043	1.67125747653997	0.515442337631048	-2.91829813804751	0.0162796953445578
Adamts13	5.16778231246936	0.00348941719237405	1.8267682353951	0.567404711483708	-3.34101407707426	0.0134547775533315
Cd24a	-0.593653989681432	0.00349022557684238	0.313419638044706	0.058032938811626	0.907073627726137	9.81635209607417e-05
Tmem101	-0.72675127354399	0.00349921668743377	0.0517591119649691	0.818954543067403	0.778510385508959	0.00251450063017128
Xpo5	0.407360807412251	0.00349921668743377	0.397180408107414	0.00226524818444867	-0.0101803993048374	0.946719883463898
Rsrc2	0.471651869009626	0.00350351763273991	0.25857852427182	0.0731405757614422	-0.213073344737807	0.150521769853768
Slc35a3	-0.374034147757451	0.00352806476228902	0.00699402589735509	0.961005097542042	0.381028173654806	0.00379717247834236
Trmt10c	0.524140027586776	0.00354435691711864	0.388755676016049	0.0143098857793284	-0.135384351570728	0.410790390153863
Ptpn4	-0.404642074747937	0.00354667659154754	-0.251592683131265	0.038481595685936	0.153049391616671	0.240941839427506
Tollip	-0.41014095652284	0.00356132576702647	0.0759034351865504	0.576411761663331	0.48604439170939	0.00116922816938965
Mst1r	3.27637745902284	0.0035627483241338	0.761403984202087	0.661131876858925	-2.51497347482075	0.0118733201213152
Susd1	-0.493014655121144	0.00357536220793812	-0.414921526678355	0.00497091208765833	0.0780931284427898	0.658702684631658
Ssu2	8.88122250374984	0.00357536220793812	5.10213777637621	0.40369136102757	-3.77908472737363	0.0157898169990456
Unkl	0.696270156169964	0.0035772326809603	0.894150889382208	9.5925237782509e-05	0.197880733212244	0.327197064053803
Nwd1	3.37311704951233	0.0035772326809603	-0.575628219555795	0.812087883542009	-3.94874526906813	0.00261655849496479
Taok2	-0.343531056458605	0.00358442736306508	-0.454219052335593	0.000165857711893344	-0.110687995876988	0.323036670113292
Lrba	-0.323318159599551	0.00359887496798565	-0.0354066173829205	0.762524841886258	0.28791154221663	0.00945886417128025
Ppp1r12c	0.418746004287403	0.0036119615454231	0.359095370909083	0.00579856639295086	-0.0596506333783196	0.674659717225184
Tgm1	4.02317631370612	0.0036119615454231	1.21034472425711	0.590201162714967	-2.81283158944901	0.0143719641194587
Galnt14	-0.559141700347659	0.0036199403171189	-0.1068894938296	0.545637275218304	0.452252206518059	0.0171050769957249
Ndufb7	-0.740994929083218	0.0036201351440414	-0.298374533177778	0.144730149536638	0.44262039590544	0.0738189400116041
Mst1	4.83968431113613	0.00362602328059899	1.94884564870956	0.464236956864217	-2.89083866242657	0.018619978838984
Siah2	0.409323189112602	0.00363262474193124	0.155416019788341	0.227909822542577	-0.25390716932426	0.0546816753551995
Fbxo4	0.613663095016354	0.00363262474193124	0.610898549461441	0.0014685943795655	-0.00276454555491328	0.990026054162951
Nipsnap1	-0.433777147948469	0.00363662962106406	-0.27601018956657	0.0273893560977129	0.157766958381899	0.268912850236749
Pskh1	-0.409162108544597	0.00364012946528841	-0.236848842752489	0.0486162831055796	0.172313265792108	0.195178491095363
Serpinb9	-1.30175194227635	0.00364361705349595	0.311873825830592	0.291699158228251	1.61362576810695	0.000565299765394821
Acadl	-0.467226043473274	0.00364428340251015	-0.17970405191946	0.191418018239637	0.287521991553814	0.0617612410271165
Cycs	-0.368902994306907	0.00364428340251015	-0.0225305342989816	0.870420004108602	0.346372460007926	0.00693426658069027
Tmem231	-0.535900592654158	0.00364428340251015	-0.267896352535122	0.0762006977179958	0.268004240119036	0.128362837252803
Dtl	0.417008602591955	0.00364428340251015	-0.222351193032264	0.0916402982032486	-0.639359795624219	0.000128140182650407
Scn5a	4.28908802528671	0.00364428340251015	1.48785389552777	0.524782715995835	-2.80123412975895	0.0166652851450135
Aga	-0.504707555734007	0.00364428340251015	-0.172864995681218	0.243478797259103	0.331842560052789	0.0477106094199235
Ndfip1	-0.376773282716561	0.00364428340251015	-0.149004070064924	0.201625177802383	0.227769212651637	0.0640060575709942
N4bp2l1	1.09745847826959	0.00364495150176476	1.09880156444542	0.00124237297289995	0.00134308617582773	0.996695507378548
Elovl5	-0.342203682042097	0.00368136452975497	-0.704635934626949	1.3823874784005e-06	-0.362432252584853	0.00340399475571006
Alkbh2	0.748690603369693	0.00369310315994455	0.334553775941385	0.151610567848517	-0.414136827428308	0.0751736954383115
Ube2l3	-0.389631397332027	0.0036958460400647	-0.000790148105055039	0.995474111766266	0.388841249226972	0.00463869227342006
Ywhae	-0.414297929954022	0.0037012401005708	-0.20809596378837	0.110007855710666	0.206201966165651	0.121471358739558
Chgb	-0.400689667214345	0.00370181995879785	-0.563218758142854	0.000114731388324181	-0.162529090928509	0.207081230162542
Nup43	0.558827600952237	0.00370740519399894	0.271296417962238	0.114269554693905	-0.287531182989999	0.101655888237012
Zfp623	0.603038762299	0.00371187505559214	0.605537544301229	0.00137142014834841	0.0024987820022293	0.99090788323304
Gpr3	1.38983401891795	0.0037285012786437	-0.774424317011582	0.184696646431939	-2.16425833592953	0.000330258082423026
Cisd1	-0.475646101268552	0.00373768268901815	-0.419194731537346	0.00399266041692949	0.0564513697312058	0.745214696355357
Otog	4.09708339590453	0.00374059412699232	5.92170359217701	9.18733024364688e-07	1.82462019627248	0.00359820209661121
Igf1r	0.434041361769387	0.00374073420041424	0.0869620854428149	0.570111897118523	-0.347079276326572	0.0176548801812432
Ankrd52	-0.411053785246433	0.003749125320547	-0.0815027226334168	0.56212044013932	0.329551062613016	0.0177653111839645
Intu	0.441154987209804	0.00374949848002222	0.20537545128261	0.130827872344794	-0.235779535927194	0.0931640306436508
Plcb4	-0.36748446498419	0.00374949848002222	-0.814286471453269	5.31540635520653e-07	-0.44680200646908	0.00141931441178942
Cog3	0.433900594975535	0.00375092508986595	0.52990478913662	0.000312648574095493	0.0960041941610843	0.494118498848334
3110043O21Rik	0.437420129789409	0.00375342077934385	1.54982724271671	3.09281224397693e-10	1.1124071129273	1.62483620788863e-07
Gpx1	-0.57719712726493	0.0037647723667641	-0.353007367195725	0.0371451831844448	0.224189760069206	0.238327304889051
Lama2	3.86554803200565	0.0037647723667641	0.838207556591814	0.720718303459281	-3.02734047541384	0.0104942396864661
2700094K13Rik	-0.571632696579802	0.00377734132008491	-0.68863488242253	0.000291019792970611	-0.117002185842729	0.570508639528137
Rpl28	-0.432774792036317	0.00377845622210654	-0.0257787091399485	0.876428509548526	0.406996082896369	0.00705432089043295
Zyx	0.372129857392883	0.0037840597764376	0.37052399741783	0.0021567410552257	-0.00160585997505331	0.99090788323304
Icam1	2.74651503823059	0.00378940573641576	1.87822897277762	0.044285276372921	-0.868286065452975	0.192078700817644
Grip1	0.51561440467751	0.00378940573641576	0.402519571573404	0.0105999452025695	-0.113094833104106	0.494583175069893
B3galnt1	-0.529156921548375	0.00379282733357937	-0.185709461027529	0.230820844060587	0.343447460520846	0.0520094263333434
Tcf7l2	5.10568708096394	0.00379862027876649	2.2170029172722	0.429906327065283	-2.88868416369175	0.0208306093232455
Upf3b	0.468400935754897	0.00380970363420752	0.0458163801743042	0.794393959634925	-0.422584555580593	0.00902403724095191
Dnah10	3.06036003155212	0.00380970363420752	1.07124235525597	0.420186637888676	-1.98911767629615	0.0235164101075776
Arsa	-0.460227081965389	0.00382419999458442	-0.027852446967527	0.864459344276773	0.432374634997862	0.00726947798048532
Xpr1	-0.370320621993998	0.00382658951131915	-0.0125375912476407	0.932259144287769	0.357783030746358	0.00595513720190238
Basp1	-0.885872915032371	0.00383166431038501	-1.73485568343351	3.49346981344952e-06	-0.848982768401138	0.020133350288737
Iqgap1	-0.386318927204793	0.00383166431038501	-0.149375680573107	0.229479123984918	0.236943246631685	0.0612891946119917
Efcab6	1.80312332609007	0.00383390551012041	-0.14757413134801	0.869810116259932	-1.95069745743808	0.00322555669291732
Dnah5	3.65016766033194	0.00383561423330631	1.2269113073439	0.499189744648307	-2.42325635298804	0.0188483238867426
Ccdc149	0.666893614382613	0.00384739227001501	0.851701739969418	0.000116899885192235	0.184808125586805	0.350063531341503
Sphkap	-0.45545449311994	0.00384739227001501	0.167522338932549	0.250609979283795	0.622976832052489	0.000363202226215537
Nptx2	-0.458880165865456	0.00384739227001501	-1.57942733720793	4.08980453297835e-09	-1.12054717134248	2.78327275074832e-06
Uso1	0.359470001637012	0.00384739227001501	0.698615323338565	2.686983878747e-06	0.339145321701553	0.00639661694187361
Mtmr9	-0.408939949218688	0.0038474999796524	-0.0410360999363328	0.776256831988618	0.367903849282355	0.00953669572861239
Tmem165	-0.400708531084698	0.0038474999796524	-0.0682535923837505	0.610100436894476	0.332454938700948	0.0154392090805922
Scn1b	-0.686179761173469	0.0038474999796524	-0.370490280992951	0.0493902640169782	0.315689480180518	0.173750521084997
