genes	logFC_TgvDMSO_6h_GLUTag	logCPM_TgvDMSO_6h_GLUTag	F_TgvDMSO_6h_GLUTag	PValue_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	logCPM_TgvDMSO_24h_GLUTag	F_TgvDMSO_24h_GLUTag	PValue_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	logCPM_Tg_24hv6h_GLUTag	F_Tg_24hv6h_GLUTag	PValue_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
H3f3a	-0.939304992008072	7.32679202228474	67.3353917564628	3.40212466543702e-06	0.000471947368986135	-0.333860093368119	7.32679202228474	8.68743673532042	0.0124874797008442	0.0772748196804974	0.605444898639953	7.32679202228474	28.1589695081498	0.000202283885634518	0.00479915124642966
Asic1	-0.832629639251439	6.0661589294442	67.2646055529259	3.42024925624294e-06	0.000471947368986135	-0.341998155998843	6.0661589294442	11.5999062371391	0.00538642624814515	0.04621606016309	0.490631483252596	6.0661589294442	23.3846390940277	0.000437127963664282	0.00728031732180559
Lcp2	-1.5543031403668	3.98306188128032	67.0714037394086	3.47080002947171e-06	0.000471947368986135	-1.42463410965796	3.98306188128032	57.2740808806196	7.63326510820086e-06	0.000849505063441703	0.129669030708838	3.98306188128032	0.431173402911587	0.524106881376173	0.669576373568764
Slc7a1	1.08879036084758	8.97461360221345	67.0571088084919	3.47400793924385e-06	0.000471947368986135	0.729760464223974	8.97461360221345	30.4746592901505	0.000144004548013737	0.00525095421083829	-0.359029896623608	8.97461360221345	7.45862498889006	0.018582722374005	0.070896711421974
Cars	1.45002933000417	7.84554504826403	66.9620060837609	3.49898174886842e-06	0.000471947368986135	0.853842808676691	7.84554504826403	23.7238541431929	0.000412386968260138	0.00970241552612039	-0.596186521327482	7.84554504826403	11.7635998239007	0.00515616792539051	0.0316568432055883
Plcxd2	0.953747073460498	6.24061154107571	66.7720708711848	3.54949406781464e-06	0.000471947368986135	0.510702579985061	6.24061154107571	19.2273031708625	0.000940655982014613	0.0158721665700318	-0.443044493475437	6.24061154107571	14.7508590877929	0.00245272409618294	0.019852042770479
Cox7b	-1.78382687967943	6.42736358647736	66.7314301576453	3.560414265381e-06	0.000471947368986135	-0.793728643118979	6.42736358647736	14.0741134051959	0.0028782427597035	0.0316818558598222	0.990098236560447	6.42736358647736	21.0823011343375	0.000659842553290675	0.00922865846046503
Timp2	-1.13247306978877	5.44418157604389	66.695592242896	3.5701346110447e-06	0.000471947368986135	-0.233783028326811	5.44418157604389	2.98661559078892	0.110200881304584	0.290933618679392	0.89869004146196	5.44418157604389	41.9932267023274	3.39060734631904e-05	0.00208448642943266
Spata5	0.961288126526339	5.83235187008505	66.6875660048637	3.57224441836839e-06	0.000471947368986135	0.111481394083709	5.83235187008505	0.894101144299579	0.363468717116645	0.58898093743174	-0.849806732442631	5.83235187008505	52.497707587428	1.16923465048275e-05	0.00125249833013834
Arl14ep	1.29856177440054	6.88549471196514	66.6505468742736	3.58225455317955e-06	0.000471947368986135	0.722512593587753	6.88549471196514	20.92082036035	0.000679946835953549	0.0130523172849416	-0.576049180812785	6.88549471196514	13.5664778176296	0.00325507240139632	0.0237373510859948
Capns1	-0.723453160869009	7.23383885111282	66.5337621751965	3.61407308251158e-06	0.000471947368986135	-0.322465600736162	7.23383885111282	13.3854493265567	0.00340329667605735	0.0350492461758565	0.400987560132847	7.23383885111282	20.5193522900331	0.000733126593910329	0.00975881010769827
Ufl1	1.15385634288695	6.39715120283112	66.3132814854336	3.67505738001941e-06	0.000471947368986135	0.681320196633765	6.39715120283112	23.3159027713794	0.000442350946985506	0.0101375079260536	-0.472536146253186	6.39715120283112	11.489796822661	0.00554813485582857	0.0328977171654273
Ccdc137	0.727485459834211	6.13774506632521	66.2415948715248	3.69514456944548e-06	0.000471947368986135	0.19214626516854	6.13774506632521	4.61816450518846	0.053279818111318	0.185652200121744	-0.535339194665671	6.13774506632521	36.1842974986007	6.72307957147875e-05	0.00284623787846436
Fam13b	0.817474392925671	7.14690517453802	66.1892702859979	3.709881936199e-06	0.000471947368986135	0.19724550549392	7.14690517453802	3.87604681414344	0.0731021882917594	0.225395757183924	-0.620228887431751	7.14690517453802	38.3804878574374	5.1407393638622e-05	0.00255950896496519
Ctsa	-0.927516000745504	7.01611447241605	66.1590125367283	3.7184392438218e-06	0.000471947368986135	0.180190930910408	7.01611447241605	2.57365371520593	0.135265612079018	0.328861030742317	1.10770693165591	7.01611447241605	93.9352007815528	6.11315011155599e-07	0.000344014240263799
Atp1a1	-1.00602961510674	8.96725488226345	66.0894456122905	3.7381969820684e-06	0.000471947368986135	0.0281401042142866	8.96725488226345	0.0529135351349182	0.822037472593156	0.913065957378178	1.03416971932103	8.96725488226345	69.7701278630675	2.84221376687044e-06	0.000742190368859095
Tmem164	-0.827630685047026	6.34242648702043	65.7205839280717	3.84505334008819e-06	0.00047730106364173	-0.41909846390386	6.34242648702043	17.1397916819888	0.00144177837988108	0.0206701684801743	0.408532221143167	6.34242648702043	16.0458635662637	0.00182770173161249	0.0165983959441237
Stk40	0.995003918214442	5.384735877688	65.7102500886521	3.84811324293899e-06	0.00047730106364173	0.31558462672378	5.384735877688	6.56961399308184	0.0252651424824866	0.119723036713013	-0.679419291490662	5.384735877688	31.2505836261185	0.000129061258880256	0.00385656368312829
Nfxl1	1.05308834206142	6.24552007545406	65.1578879327933	4.01502541011743e-06	0.000492124002726256	0.703659016911872	6.24552007545406	29.2620449722084	0.000171625486003812	0.00580570423945908	-0.349429325149545	6.24552007545406	7.40953308312406	0.0188920249281014	0.0716751361640336
Gpt2	1.56500624268332	5.83758289660234	65.0128374312978	4.06026547499199e-06	0.000492124002726256	0.798685165862345	5.83758289660234	17.1379953315682	0.00144232970479388	0.0206701684801743	-0.766321076820972	5.83758289660234	16.4508213877183	0.00167214566777086	0.0158660302287491
Fam183b	-1.64134661014198	5.11443218337127	64.9758595798331	4.07203029129929e-06	0.000492124002726256	-0.745970411632806	5.11443218337127	14.4129935228035	0.00265519014068181	0.0302462643454382	0.895376198509176	5.11443218337127	19.3662363711861	0.000915311370415282	0.0111189886406118
Creb3l2	1.47869751657319	5.58457242204666	64.3309592465405	4.28106870653415e-06	0.000509523594367985	1.32028506816818	5.58457242204666	51.511186224471	1.28206567915631e-05	0.00116207748097886	-0.158412448405014	5.58457242204666	0.798858373391883	0.389432525282274	0.551319173757644
Zfp280d	0.963462233406336	5.48920337052081	64.3099986997527	4.28806985359196e-06	0.000509523594367985	0.205711122211649	5.48920337052081	2.91056412131198	0.114351885238342	0.296848844734745	-0.757751111194688	5.48920337052081	40.2665432573974	4.12149713409975e-05	0.00229440824709333
Prdx1	-1.30965232141598	8.01828097155812	64.0454269106349	4.37765711086329e-06	0.000515036012164995	-0.471756282767262	8.01828097155812	8.59674005531765	0.0128467238495803	0.0784965416944716	0.837896038648714	8.01828097155812	26.6449436710347	0.000255473727263049	0.00546113909982366
Nop58	0.878408052791148	8.39987488627392	63.8850693841824	4.43303440633212e-06	0.000515036012164995	-0.0612175114829637	8.39987488627392	0.313676853114853	0.585985921270168	0.76770507984436	-0.939625564274112	8.39987488627392	72.9315360504139	2.26836328410855e-06	0.000682439507176489
Acot2	1.13321945008654	4.33974459253374	63.7637344461244	4.4758530995782e-06	0.000515036012164995	1.61151935798592	4.33974459253374	130.732340430598	1.048315066391e-07	7.80167107303619e-05	0.478299907899376	4.33974459253374	12.8303105488329	0.00391004211869588	0.0265918442008245
Eif2s2	1.14466232202648	8.662552380257	63.7504506077459	4.48015767300526e-06	0.000515036012164995	0.325275035204984	8.662552380257	5.25275396639058	0.0412894876824531	0.160060734082584	-0.819387286821494	8.662552380257	33.1093380227178	0.00010007608399082	0.00340938658300647
Grhl1	1.2374684860989	3.74861059821076	63.6469895187868	4.51751316706583e-06	0.000515142227276701	0.641777017862696	3.74861059821076	16.5599215119625	0.00163301539528569	0.0222240978723191	-0.595691468236199	3.74861059821076	15.8927900349899	0.00189098214732411	0.0169312190692326
D930015E06Rik	-0.944798525285865	4.77070537613456	63.4226505019921	4.59749951849326e-06	0.000520069145531958	-0.247089022776827	4.77070537613456	4.54935110821338	0.0548181061589177	0.189193369356174	0.697709502509038	4.77070537613456	34.4155389296448	8.42370440119892e-05	0.00310871993519742
Ttyh3	-0.883851389149613	6.38922421988744	63.0747507990625	4.72574325392317e-06	0.000530333409606934	-0.535573596079475	6.38922421988744	23.529648205038	0.000426344316512925	0.00989278076372952	0.348277793070138	6.38922421988744	9.82274565805996	0.00886045216367455	0.0438829673676669
Uqcrh	-2.18803703467434	6.07212202715935	62.7560634736727	4.8470376371674e-06	0.00053751188449568	-1.3458710940295	6.07212202715935	25.4225630240016	0.000310662774606849	0.00803066112054998	0.842165940644844	6.07212202715935	9.6467549110803	0.00933159534632679	0.0451106865630977
Trim66	2.50281167289851	5.94901585260089	62.6173231458202	4.9011772144548e-06	0.00053751188449568	2.45374438015163	5.94901585260089	60.3634043865323	5.88404735423437e-06	0.000763306693475908	-0.0490672927468811	5.94901585260089	0.0286024069596983	0.868586138129243	0.920054535406959
2410089E03Rik	0.730924765669323	7.50667099298956	62.6101670883202	4.90375057283895e-06	0.00053751188449568	0.346501777202609	7.50667099298956	14.1415149441618	0.00283216753312482	0.0313601009540994	-0.384422988466714	7.50667099298956	17.4964152919325	0.00133727222090774	0.0138730955272453
Plek	1.47154443181049	4.39598058985108	62.3127965176949	5.02225046415877e-06	0.000543959051761732	0.444669254519907	4.39598058985108	5.52082999994567	0.0372153269351416	0.150392890215176	-1.02687517729058	4.39598058985108	31.7948295020031	0.000119665718090606	0.00368643410414198
Nfe2l1	0.834332143897642	8.58031358029401	62.2689413604727	5.03950748096088e-06	0.000543959051761732	0.845853370320859	8.58031358029401	63.9895411142536	4.39686367518754e-06	0.000636956113190245	0.0115212264232171	8.58031358029401	0.0120760346737343	0.91435631803031	0.950536857766802
Atf4	1.42689205019191	8.80437957244434	61.6711017304719	5.28812166032496e-06	0.000562487414524133	1.48345597420228	8.80437957244434	66.4876306924596	3.62673228208405e-06	0.000596302261263587	0.0565639240103665	8.80437957244434	0.101277757799456	0.755904722637049	0.84621112960873
Itga3	-0.93284320014095	5.52789191310205	61.5823624996108	5.32632919986407e-06	0.000562487414524133	0.199086241384885	5.52789191310205	2.94767580890428	0.11230250910107	0.293685496336069	1.13192944152583	5.52789191310205	90.5530890058198	7.40929653388314e-07	0.00036571241472958
Grin1	-0.861338584595494	6.83201976401074	61.4879035172514	5.36716508394742e-06	0.000562487414524133	0.133885556394137	6.83201976401074	1.52549557030387	0.240994167794709	0.463500752532262	0.995224140989631	6.83201976401074	81.8390338758652	1.25452708575219e-06	0.000521735676251059
Ice2	1.09996731525029	3.51158261964675	61.4831500437004	5.3702829533775e-06	0.000562487414524133	0.517649097478698	3.51158261964675	13.0606483071907	0.00368982400778997	0.03663912322342	-0.582318217771591	3.51158261964675	18.3495576942925	0.00112142850927822	0.0125351771709044
Kcnb1	-0.785355987592456	6.6626882914409	61.3463444963907	5.42918860915551e-06	0.000564475933334257	-0.482865048824122	6.6626882914409	23.4631391371584	0.00043125092587554	0.00996386943117669	0.302490938768334	6.6626882914409	9.12627552003648	0.0109084569583485	0.0499865867170798
Nupr1	2.79249447097675	4.36978814207132	61.1309425050868	5.52683035379216e-06	0.000565832981977154	3.20661076656674	4.36978814207132	80.9376796393435	1.32895841943386e-06	0.000347677907066285	0.414116295589987	4.36978814207132	1.91560757755858	0.192149926555408	0.337271227076967
Nrcam	-1.02088219910378	6.1554244353214	61.1098725014223	5.53469008443782e-06	0.000565832981977154	0.496359262932168	6.1554244353214	15.1213566627216	0.00225124889797556	0.027230675292878	1.51724146203594	6.1554244353214	133.399488865097	9.39632758415477e-08	0.000120785520036317
Bcap31	-0.826770932879789	6.63782267652891	61.0261433031388	5.57260640269589e-06	0.000565832981977154	-0.0904899466715667	6.63782267652891	0.749039064963223	0.404160897893592	0.625803229984165	0.736280986208223	6.63782267652891	48.4680947429234	1.71969464737912e-05	0.00151034051639384
Ggnbp2	0.725892143905591	7.42814246792667	60.9610304676525	5.60230675224905e-06	0.000565832981977154	-0.0309103171404964	7.42814246792667	0.110961607024225	0.744939320629811	0.869526332648632	-0.756802461046088	7.42814246792667	66.1809958267171	3.71221899346746e-06	0.000785654208706497
Mrpl18	-1.01448607219162	6.0470657008867	60.7287653625935	5.70979702267276e-06	0.000572599502841084	-0.419781498288053	6.0470657008867	10.7087986193038	0.00687496133797839	0.0539466999550579	0.59470457390357	6.0470657008867	20.9509052578377	0.00067614773432886	0.00932371041724269
Xlr3a	1.44889373784549	4.38445524904402	60.4887781570946	5.82381665715724e-06	0.000579920898114109	1.06318767965221	4.38445524904402	32.2659904565145	0.000112168752916914	0.00447247850942521	-0.385706058193284	4.38445524904402	4.72653211147864	0.0509618706030736	0.139381208960824
Eif1a	0.899185140075072	6.66322660540407	60.2500219916583	5.93903766114148e-06	0.000587258689010773	0.185170080587187	6.66322660540407	2.56805286747405	0.135652052283044	0.329404090551648	-0.714015059487886	6.66322660540407	38.313248397464	5.1822134677639e-05	0.00256211532986649
Taf4b	0.78262928743473	6.16372166889332	60.0828339551273	6.0216285925027e-06	0.000588582578760397	0.179784062166274	6.16372166889332	3.17083502311119	0.100893320303725	0.276318332189555	-0.602845225268457	6.16372166889332	35.9586998201938	6.91591365837787e-05	0.00288306080264881
Zfp119b	1.16912522663497	3.31979048836931	60.0572852822961	6.03567708064057e-06	0.000588582578760397	0.380940973944464	3.31979048836931	5.99356113604375	0.0311419120064816	0.135883516655718	-0.788184252690509	3.31979048836931	28.8449388687798	0.000182552905265122	0.0045811753403623
Slc2a5	-0.957367293735332	6.48429097242208	59.9106389691629	6.10809528277278e-06	0.000591564844509637	-0.42333192715547	6.48429097242208	11.9967942055937	0.00484786578105911	0.0433031093772431	0.534035366579862	6.48429097242208	18.7419730535958	0.00103594385403842	0.0119675213203458
Osbp	0.787845845224223	7.66981458153466	59.7005467343013	6.21556594756098e-06	0.000597726434344502	0.51635882231409	7.66981458153466	25.7813699310448	0.000293127454636113	0.0078326419638056	-0.271487022910133	7.66981458153466	7.19229030065487	0.0203363250340635	0.0751190271634425
Glrx	-1.40749348407965	4.19829802235048	59.6232008261221	6.2562597088392e-06	0.000597726434344502	-0.562680706773493	4.19829802235048	10.3861886050209	0.00753035223622952	0.0566077515259359	0.844812777306159	4.19829802235048	21.1425681009737	0.000652543125509651	0.00919356272015648
Pcbd1	-1.369195596516	6.11323367127544	59.4009271274035	6.37271251594108e-06	0.000602662240563646	-0.649996767899296	6.11323367127544	13.9811902749102	0.00294321631001123	0.0320871847521656	0.7191988286167	6.11323367127544	16.574093888205	0.00162791808571021	0.0156424387693541
Dnajc3	1.06196906561015	7.32342198304456	59.3361916751809	6.40725735847735e-06	0.000602662240563646	0.905824991166622	7.32342198304456	43.3839736027149	2.91064903231606e-05	0.00195054868800707	-0.156144074443525	7.32342198304456	1.32131624179841	0.273288861032124	0.433850285729677
Acss1	1.03262695399345	4.68970426993403	59.1960035800215	6.48316025081474e-06	0.000602662240563646	0.570612056151204	4.68970426993403	17.899721863089	0.00122964772353893	0.0186558141747215	-0.462014897842242	4.68970426993403	12.3780799080982	0.0043893238307308	0.0284702013607952
Fam84b	1.2778000731654	4.77690628058531	59.0551390014197	6.56018017359732e-06	0.000602662240563646	0.181028793024151	4.77690628058531	1.15495332550128	0.30415718429403	0.531947282216847	-1.09677128014125	4.77690628058531	44.2385852893546	2.65534418493906e-05	0.00186798839676808
Slc6a9	2.17982184363134	5.31986738240448	58.9965786626773	6.59252174459735e-06	0.000602662240563646	2.00321574963184	5.31986738240448	50.0734256597711	1.47024153867537e-05	0.00125236237089576	-0.176606093999494	5.31986738240448	0.453344016040187	0.513818901832174	0.661754191812273
Dennd4a	0.788716287651513	6.67005049100834	58.9838644041046	6.59923878418313e-06	0.000602662240563646	0.477599350208529	6.67005049100834	21.7016277831488	0.000588934439126244	0.0119993270450217	-0.311116937442984	6.67005049100834	9.33159345694008	0.0102514222458804	0.0480939318370101
Hsd17b11	-0.943896318962209	5.97834717359572	58.8856847590384	6.65394309066988e-06	0.000602662240563646	0.123227888451496	5.97834717359572	1.04815651717006	0.326614246711437	0.553111801806502	1.0671242074137	5.97834717359572	75.1698201098315	1.94350036264384e-06	0.000654311788756759
Pianp	-0.724695803561364	6.74542037888891	58.8445313157601	6.6770129398751e-06	0.000602662240563646	-0.0250884856104726	6.74542037888891	0.0719229019466171	0.793222414584939	0.898011604662213	0.699607317950892	6.74542037888891	54.8612890554132	9.43060478534344e-06	0.00110205579888228
Tfcp2	0.826146547977797	4.84366731526066	58.703412247751	6.75694309418478e-06	0.000602662240563646	0.514872179069686	4.84366731526066	22.6876298289397	0.000493647451568005	0.0108517672640698	-0.311274368908111	4.84366731526066	8.62206626039058	0.0127452108573428	0.0551783513522635
Dag1	-0.77886362029191	7.55352933082893	58.6474951717131	6.78883294123953e-06	0.000602662240563646	-0.364514188634917	7.55352933082893	13.0060779188382	0.00374049096102872	0.0369605466030372	0.414349431656992	7.55352933082893	16.68897534488	0.0015879329128237	0.0154134325127405
