genes	logFC_TgvDMSO_6h_GLUTag	FDR_TgvDMSO_6h_GLUTag	logFC_TgvDMSO_24h_GLUTag	FDR_TgvDMSO_24h_GLUTag	logFC_Tg_24hv6h_GLUTag	FDR_Tg_24hv6h_GLUTag
Pam	-0.833983593866425	0.000787260572483248	-0.494570861448589	0.0179527569545662	0.339412732417836	0.0559572144874412
Hid1	0.979650989314411	0.000793882840641118	0.993987178710498	0.00108801729957405	0.0143361893960874	0.952212347524564
Noc3l	0.698247036268869	0.000800214036994351	0.0666975902711396	0.712298810225286	-0.631549445997729	0.00209723872771709
Trmt61b	1.21179910224714	0.000800214036994351	0.46126902929944	0.109662575623793	-0.750530072947701	0.00932920425007262
Sema4d	-0.62848968199851	0.000811910244355315	-0.283454688151129	0.0559568802755956	0.345034993847381	0.018396710577594
Itch	0.665649138460037	0.000817995015762554	0.266548686254095	0.0859213014007849	-0.399100452205942	0.0125408825586988
Lasp1	-0.759560662526175	0.000817995015762554	-0.484163705719442	0.0133096938427981	0.275396956806734	0.0842734838799526
Taf1d	1.02238891914936	0.000821787079179057	-0.0926047055956297	0.730726251478846	-1.11499362474499	0.000946198556986802
Tuba1b	-0.968088342989285	0.000831115581884377	-0.259742317800554	0.237264863184408	0.708346025188732	0.00525098134183521
Zfp330	0.779725190616087	0.000831115581884377	0.268642454606993	0.137241194258823	-0.511082736009094	0.00849579041947059
Nop14	1.0638374629349	0.000831115581884377	0.281309835282674	0.246090090297745	-0.782527627652228	0.00510961283272883
Tapbp	-1.22155041337547	0.000831115581884377	0.147919971291454	0.618829024478091	1.36947038466693	0.00086536269590333
Crtac1	-1.17194460507884	0.000831115581884377	-0.49783068535809	0.0640300127199229	0.674113919720746	0.0161789311361817
Odf2l	0.809039070779298	0.000839402552123734	0.0300387857708411	0.901048897391522	-0.779000285008456	0.00167312881569575
Psap	-0.898111641791002	0.000839402552123734	-0.213233965805369	0.301417999594747	0.684877675985633	0.00445867725617341
Cep295	0.989944551858815	0.000839877496416076	0.214834894739218	0.348679672551482	-0.775109657119597	0.0039043364232952
Sash1	0.967677541265007	0.000845376094888002	0.753137867171494	0.00536261341525968	-0.214539674093512	0.27058538789019
Cst3	-1.13275376629129	0.000845376094888002	-0.357310657986342	0.162653634635461	0.775443108304951	0.00729405841247803
Crls1	0.791152369008866	0.000851629505544149	0.350274859910556	0.0650523669294451	-0.440877509098311	0.0170516111410713
Fabp5	-1.3811829392194	0.000851629505544149	-1.06695627823391	0.00539840455479094	0.314226660985488	0.262481564906628
Sec16a	0.80101543825458	0.000851629505544149	0.369029510585161	0.0550318333113676	-0.431985927669419	0.020295682145284
Mtch1	-0.829187012161735	0.000851629505544149	-0.509301912752141	0.0165160236667614	0.319885099409595	0.0715954683656037
Ttr	-1.80829084215935	0.000851629505544149	-0.634114499054123	0.119561957652888	1.17417634310522	0.00913574119136361
Dmrta1	1.90063728623186	0.000851629505544149	1.6738727341193	0.00284983018520095	-0.226764552112566	0.544069884271107
Blvra	-1.4003359056526	0.000851629505544149	-0.30667777910306	0.32193609800278	1.09365812654954	0.00429350882356035
Atad2b	0.82413123503738	0.000851629505544149	0.0751147698672666	0.730221409093798	-0.749016465170114	0.00219661696925224
Asun	0.775551675629545	0.000857766257267945	-0.0926916124704915	0.636955630329927	-0.868243288100036	0.000909089547011174
Yipf5	0.696127614969609	0.000860673277841674	0.278266320535602	0.0907564284928466	-0.417861294434007	0.0131460566322206
Tbc1d15	0.687926738991422	0.000860673277841674	0.119385585238855	0.469648081418992	-0.568541153752567	0.00329054053557005
Iars	1.19039628356013	0.000860673277841674	0.547486342692208	0.0552088580732869	-0.642909940867918	0.0202193309149353
Pcyox1l	-1.15953427931678	0.000860673277841674	0.249525482824315	0.318703829761839	1.40905976214109	0.00067293994246388
B4galt1	-0.712543780135236	0.000860673277841674	-0.575090569915824	0.00450686378898671	0.137453210219412	0.350724530713762
Disp1	0.895672712175899	0.000860673277841674	0.796341952786408	0.00276163808527483	-0.0993307593894908	0.599061642492763
Brca2	0.987396863454192	0.000866455316832158	0.308768938204762	0.177584695161385	-0.67862792524943	0.00727038648093979
Pdia6	1.19736919812574	0.000879550901556314	1.43869976477345	0.000537522342317864	0.241330566647717	0.321715854740207
Upf2	0.956282222937798	0.000893863271343619	0.0753191500068826	0.772132892356296	-0.880963072930915	0.00214202007818175
Zfp39	0.86656003086237	0.000893863271343619	0.26693741509555	0.190366112645643	-0.59962261576682	0.00715439026637969
Zfp68	0.687791507096808	0.000893863271343619	-0.103109553955968	0.545863933528553	-0.790901061052776	0.000810748060286612
Pcyt1b	-0.724485976128984	0.000900003916085429	-0.463057971023681	0.0145912709778446	0.261428005105304	0.0927867446002468
Cox7a2	-2.0137803188816	0.00090139994353568	-0.955063110110794	0.0452851552699528	1.05871720877081	0.0230265224982524
Traf3ip3	3.92488713268056	0.00090139994353568	5.63813937902702	2.55195167524387e-05	1.71325224634647	0.00182145834273247
Arfgef3	0.88593312940595	0.00090139994353568	0.602603933999061	0.0110938793531566	-0.283329195406889	0.12861425217966
Robo2	-0.941870973466822	0.00091126912968538	-0.216402789615445	0.32739590621524	0.725468183851378	0.00462823902892156
Ccdc130	1.18983822834323	0.00091126912968538	0.69725181536517	0.0241885265145464	-0.49258641297806	0.0521305556264032
Cdhr1	-1.0582388562795	0.00091126912968538	-0.237714606844127	0.331640362305153	0.820524249435373	0.00459085042440335
Atrnl1	-0.837612099596502	0.00091126912968538	-0.416655307263923	0.0428858597620761	0.420956792332578	0.0296370977132842
Etf1	0.726000336829705	0.00091126912968538	-0.124935994384126	0.479882475040184	-0.850936331213831	0.000785654208706497
Mgat5	-0.817735703117487	0.00091126912968538	-0.398244281345287	0.0459103446047583	0.419491421772199	0.0279171150050629
Clk4	0.97310617532637	0.00091126912968538	0.300528531996502	0.187928590833971	-0.672577643329868	0.00741679605209337
Smad9	0.799159106007364	0.000911284975164479	0.163107485479082	0.396211834857798	-0.636051620528281	0.00399034501406859
Efhd2	-0.794787560022565	0.000928496413316608	-0.346503108928102	0.0686957649153635	0.448284451094463	0.0190614732622425
Gtf2h1	0.676724995237594	0.000928496413316608	0.0900111798117221	0.602035328879354	-0.586713815425872	0.00289151430015401
Tmem98	-0.916326180921207	0.00092872551491451	-0.11869277182867	0.604747348652912	0.797633409092537	0.00288306080264881
Arpc5	-0.770755664656163	0.00092872551491451	-0.420321351546431	0.0307875810481421	0.350434313109732	0.0434217596898421
Magee1	-0.766617284890314	0.000930311938540686	-0.358848002642487	0.0551163175982806	0.407769282247827	0.0242218803937874
2410015M20Rik	-1.63419379277587	0.000937757738818934	-0.287113414573811	0.450689994270635	1.34708037820206	0.00358335918206514
Ccser2	0.713852835903925	0.000939958267536748	0.324675374720663	0.0625859685451519	-0.389177461183262	0.0215293545867165
Ifi30	-1.01573887300426	0.000939958267536748	-0.156353703301116	0.523116014684797	0.859385169703142	0.00326975724967733
Jdp2	1.8375443879364	0.000947202837929267	0.748447000496131	0.0913690647565868	-1.08909738744026	0.0135562698878096
Dcbld1	-0.703224342407038	0.000951819407367536	-0.51481460846737	0.00802518882022332	0.188409733939667	0.205774046240192
Igsf8	-0.684985994197905	0.000951819407367536	-0.241738865187475	0.137252308787051	0.44324712901043	0.0106911277770411
Tpm1	-0.957501870971394	0.000951819407367536	-0.136608670253312	0.564299983597151	0.820893200718081	0.00310871993519742
Ankrd34b	1.07162079670253	0.000951819407367536	0.524209440550726	0.0510133697504689	-0.547411356151804	0.026608636014817
Siae	-0.99303613138391	0.000951819407367536	-0.0159508952051252	0.955943396843208	0.977085236178785	0.0017512557072537
Tlk2	1.00275810026582	0.000951819407367536	0.228590245623487	0.340201274462341	-0.774167854642329	0.00479089368269061
Clic1	-0.897084094010877	0.000951819407367536	-0.148591126045108	0.49769616330834	0.748492967965769	0.00348010446930971
Klhl33	2.01026022746566	0.000951819407367536	2.32481768393311	0.000582519491062132	0.314557456467455	0.307500919015062
Phf10	1.46102095777941	0.000951819407367536	1.03312384225242	0.00970241552612039	-0.427897115526996	0.160255427809588
Vim	-0.773346799001426	0.000955193257148258	-1.10877583129592	0.000244479251111134	-0.335429032294494	0.052971003784864
Cox6b1	-1.94015259553457	0.000955193257148258	-0.821741710556201	0.073524880448968	1.11841088497837	0.0165703932108778
Atp6v1e1	-0.839310599181583	0.000955193257148258	-0.225400602227388	0.255224811583141	0.613909996954196	0.00628100283096602
Il1rn	3.7178587102065	0.000955193257148258	4.34331902368791	0.000366882878213139	0.62546031348141	0.150778295280799
Gstp1	-1.25294275627794	0.000955193257148258	-0.163128637322413	0.606725885921231	1.08981411895553	0.00295073583898359
C1qtnf6	-0.804113443876726	0.000955193257148258	-0.130166440391919	0.508277314542836	0.673947003484807	0.00348010446930971
Cyb5r2	2.42077558118672	0.000955193257148258	3.09689136979574	0.000321449021412824	0.67611578860902	0.0888219206255475
Atp5o	-1.09201876191798	0.000963054551914192	-0.30730483381814	0.231011447678777	0.784713928099843	0.00682681444021358
Srsf6	0.779886926685489	0.000963054551914192	0.112985008062231	0.569293501625624	-0.666901918623258	0.00319719097864223
Tfb1m	1.11631068790458	0.000970465275371606	0.773001131232621	0.0120360290436772	-0.343309556671955	0.134575061040322
B230209E15Rik	2.49382035307123	0.000977301572988765	1.6481604771306	0.0129721394976751	-0.845659875940625	0.100171421013686
Adcy1	-0.71489877090806	0.000977301572988765	-0.533329226126118	0.00782634477240243	0.181569544781942	0.231120572182097
Pvrl1	-0.78316813017762	0.000977301572988765	-0.182368772783368	0.3244647217625	0.600799357394252	0.00532068290331449
Gstm1	-1.08060329334532	0.000977301572988765	0.326266819261685	0.178684937503673	1.40687011260701	0.000554146886775656
Ercc6l2	0.765030238568573	0.000977806453886692	0.389232870349273	0.0440037133078739	-0.3757973682193	0.0338573389798055
Invs	0.905117703175363	0.000977806453886692	0.708511798702262	0.00631794690419601	-0.196605904473102	0.29773892611442
Rab27a	-0.716996000305304	0.000977806453886692	-0.784464751448599	0.00096701314406387	-0.0674687511432951	0.68054177274888
Aatf	0.946708545068537	0.000977806453886692	0.132377484450963	0.58711989426997	-0.814331060617573	0.00316890347379472
Ska1	0.872745740869887	0.000977806453886692	-0.0335374413534125	0.902541208740306	-0.9062831822233	0.0014648681044656
Dusp11	0.776627862674117	0.000977806453886692	0.160203110805878	0.399452205861642	-0.61642475186824	0.00450566912883828
Gnpnat1	1.11386151928487	0.000985889860863215	0.683140547629223	0.0206701684801743	-0.430720971655643	0.0747484105210202
Zdhhc12	-1.04990371433753	0.000985889860863215	-0.116416166076021	0.657085153291695	0.933487548261511	0.00288306080264881
Galnt9	-1.07827405421223	0.000985889860863215	-0.0353200214207158	0.913479004953826	1.04295403279151	0.00201253656463919
Ddx27	0.968121374156112	0.000999040094277859	0.319773843452176	0.168974126779277	-0.648347530703935	0.00961026375336419
Dusp6	0.776245146381247	0.000999650288933494	-0.788893306909232	0.00181775782622143	-1.56513845329048	3.80668248579234e-05
Ank	-0.664331227123936	0.00101077335129743	-0.176659712996058	0.269387386692674	0.487671514127878	0.00657015004119691
Tns3	-0.780043701730308	0.00101327517427536	-0.528694440658118	0.0129686531365774	0.25134926107219	0.138708262523178
Thbd	-1.13064112384525	0.00101584558160874	0.114908908912734	0.689328835611787	1.24555003275798	0.00107251600818593
Pcdhgc3	-0.863569740419987	0.00101584558160874	-0.46927214468364	0.0338578056547586	0.394297595736347	0.0475639099108016
Tmem39a	1.17229463312124	0.00101584558160874	0.805454724597968	0.0125754728171375	-0.36683990852327	0.140368108042132
2210016L21Rik	-0.89380009849427	0.00102392840611949	-0.095631676352635	0.687311870944648	0.798168422141635	0.00288306080264881
Bet1	0.8908700269525	0.00102729832309241	0.818386815215829	0.00286481218503426	-0.0724832117366712	0.719790121289878
6330403K07Rik	-1.5414150641164	0.00102947559614665	-0.709864793745433	0.0559215320982908	0.831550270370963	0.0272594590585652
Myl6	-1.08139125755843	0.001035154279339	-0.412900092994389	0.116476012841163	0.668491164564041	0.0140990469996643
Rab5a	0.594754461594329	0.00104737363325472	0.253192103101916	0.0859286516674329	-0.341562358492413	0.0194929055883712
Zfhx2os	-1.38681686235803	0.00104848227112489	-1.33624014534322	0.00228645695021395	0.0505767170148133	0.892980029086986
Pag1	-0.622951956102175	0.00106098871824283	-0.332567941822379	0.0378668770361548	0.290384014279796	0.0446268395509088
Phospho2	0.789124905217871	0.00106193450385947	0.191359564185916	0.329359748195149	-0.597765341031955	0.0057850209547025
Rnf166	1.05060573455966	0.00106193450385947	0.726826934101894	0.0131934557988543	-0.323778800457763	0.143242031585559
Flrt1	-0.748609779259053	0.00106193450385947	-0.0513428544575047	0.810777872705273	0.697266924801548	0.00252077162290202
Cdkn2aip	0.801618289009214	0.00106193450385947	0.244331391734559	0.213804042513513	-0.557286897274655	0.00857262077594256
Clstn3	-0.771199421431191	0.00106193450385947	0.224240782540152	0.223722315008292	0.995440203971343	0.00067293994246388
Nars	1.05916490817244	0.00106193450385947	0.591626011216198	0.0317433911482212	-0.46753889695624	0.0529864787603527
Nrgn	-0.905242283608247	0.00106193450385947	-0.60141801106101	0.0143169027838655	0.303824272547237	0.133923674839764
Rbbp8	0.684056836319506	0.00106636700365278	0.246101893676794	0.143445291865202	-0.437954942642712	0.0125754139436069
Pnmal2	-0.842586544265343	0.00107108842033623	-0.418050420205616	0.050335361633523	0.424536124059727	0.0341329373006971
Pttg1	-0.946989336029896	0.00107108842033623	-0.780392299660152	0.00530821864432019	0.166597036369745	0.428823293080021
2010107E04Rik	-1.91372739758588	0.00107299921713673	-1.03653752498516	0.0328415623456647	0.877189872600726	0.0462182138636059
Adcy6	-0.707026124936675	0.00109855582125276	-0.366101730723739	0.043894140170083	0.340924394212937	0.0404762588142501
Spata7	0.888003456458443	0.00109855582125276	-0.0179039379539314	0.949384730570877	-0.905907394412374	0.00173430730395598
Dhx40	0.700799172235325	0.00109855582125276	0.361515691551426	0.0452155586408088	-0.339283480683899	0.0392470873435124
1190002F15Rik	-1.65091484357561	0.00109955559654799	-0.813838168321065	0.0455664731263886	0.837076675254542	0.0358750608359723
Emb	-0.696958295008506	0.00110286024314604	-0.0747615418828253	0.695187415654591	0.62219675312568	0.00302203721671752
Dbi	-1.66195433640031	0.00110424372446354	-0.626694102898916	0.116431086025537	1.0352602335014	0.0145605943048113
Arl6ip1	-0.931916680045138	0.00110424372446354	-0.203424166456684	0.378203355971917	0.728492513588454	0.00536827965162141
Cck	-1.40388267573969	0.00111495720185946	-1.52404213598105	0.0011878342098774	-0.120159460241363	0.71444797231222
Tubb2a	-0.955451679475083	0.00111495720185946	-0.315241823932112	0.174922515480419	0.640209855542972	0.0107419646121907
St3gal5	-1.01470815749726	0.00111790903283495	-0.481053432045726	0.0594581837655394	0.53365472545153	0.0299685535881301
Sp2	0.999227850537414	0.00111790903283495	0.25204316699182	0.313332978452261	-0.747184683545594	0.006393718976456
Zfp938	0.810721422513038	0.00111790903283495	0.177621837619877	0.387344242679901	-0.633099584893161	0.00538419055197866
Sv2a	-0.723210917571686	0.00112381809128002	-0.388002557923949	0.0389281741296709	0.335208359647737	0.0477624848465522
Ddx50	0.740077836584995	0.00112476072931023	0.308521398854735	0.0958788643623731	-0.43155643773026	0.0194929055883712
Cep162	1.23899449488889	0.00114521262870623	0.524329531007263	0.0915725717564043	-0.714664963881625	0.0197612848771739
Itfg2	0.834770097780549	0.00114751177841352	0.457260625542474	0.037086406604195	-0.377509472238076	0.05110440481483
Zc3h7a	0.759433450363249	0.00116644975121822	0.157949093534223	0.411956230338728	-0.601484356829027	0.00525923674921016
Stard5	0.791547313337339	0.00116644975121822	1.12833829765899	0.000293765049140164	0.33679098432165	0.0614302594111207
Dcaf10	0.830028208034168	0.00116644975121822	0.0326413618707149	0.90296138707206	-0.797386846163453	0.00239442920558578
2810417H13Rik	-0.834311485812964	0.00116644975121822	-0.180223999337845	0.388151944790936	0.654087486475119	0.00552466969656484
