genes	logFC_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
1810024B03Rik	-0.503018488703534	0.282687500004478	-0.10922444806969	0.853803170278285	0.393794040633843	0.481013885957247
Atp5k	-0.799921043718255	0.282712341912727	-0.00492682652194372	0.996242095635317	0.794994217196312	0.368254481859553
Zfp69	0.22153175389176	0.282712341912727	0.137559130067974	0.555825432032205	-0.0839726238237864	0.748799140922368
Myof	0.608065620655617	0.282712341912727	-0.882855527493519	0.275812992299713	-1.49092114814914	0.0597821021344377
Me3	0.208325830531065	0.282829858990784	0.254154074661565	0.225465074216166	0.0458282441305003	0.858334219627224
Ptrh2	0.234116307538071	0.282938320095791	0.415462418518068	0.0788628895238647	0.181346110979997	0.48651729336203
Asb7	-0.168397077440826	0.282938320095791	-0.0596254472808212	0.736604225068228	0.108771630160004	0.57290539400126
2010320M18Rik	0.270906864070785	0.282938320095791	0.364837073887771	0.176375353495549	0.0939302098169867	0.768795781417872
Crebrf	0.156075013942547	0.282949315486137	0.0847608507388279	0.592392460257778	-0.0713141632037194	0.699894892372753
Ranbp10	-0.121739806770433	0.283101699109337	0.013974914315554	0.920121040059353	0.135714721085987	0.313625851949749
Zfp868	0.13390013510335	0.283101699109337	0.12530575188726	0.339508242164331	-0.00859438321609013	0.96207293058128
3110009E18Rik	0.364985685560191	0.283507049206438	0.157741262807818	0.699799780342377	-0.207244422752372	0.613689936688564
Anp32a	-0.283202226756616	0.283530389966158	-0.294243303507642	0.284066534394316	-0.011041076751026	0.976604604119845
Dnph1	-0.264282908522078	0.283641887325769	-0.109238164874747	0.694444068614245	0.155044743647331	0.612805619022271
Ppp6c	-0.116804915589217	0.283666416780165	-0.192676551373249	0.0974637203807957	-0.0758716357840323	0.570836252109063
Zfp354a	0.287605256334913	0.283725677547282	0.392261299112392	0.175765859990655	0.10465604277748	0.75751654614209
Usp29	-0.230502577073025	0.28417044617367	0.0678371292502916	0.783893117854628	0.298339706323317	0.242302594384613
Tcf3	-0.144822381434729	0.284215812188354	0.0427386159411434	0.783659299954577	0.187560997375872	0.241824835472054
Sap30	0.191518440841683	0.284294649250503	0.0562274443021858	0.785695943831459	-0.135290996539497	0.535701687521801
Fmnl2	-0.320597994176175	0.284294649250503	-0.0978436166807108	0.779998559150138	0.222754377495464	0.545723027361513
A530058N18Rik	0.557775753584039	0.284294649250503	1.26839483817045	0.0305586689975989	0.710619084586412	0.176263254733353
Exoc8	-0.116658547345106	0.284628374466159	0.059993576498864	0.614642701698861	0.17665212384397	0.174673327882694
Peli2	0.869434863968368	0.284628374466159	0.710538543438874	0.469129271078545	-0.158896320529494	0.8648699262457
Aaas	0.130935491177018	0.284666664103597	0.14738146375629	0.246624159241516	0.0164459725792715	0.924320233143906
Neurod1	-0.359677732757962	0.284689426472847	0.00614615785766829	0.988017582170809	0.36582389061563	0.359331728861585
Mir1291	-0.52618863659454	0.2848024275906	-0.390539307956404	0.504170067045145	0.135649328638136	0.841144787807864
Pms1	0.196005197388914	0.284802942386665	-0.0711550109993509	0.734442741552021	-0.267160208388265	0.221345476372126
Pmepa1	-0.417686060224452	0.285241982054638	0.419250312211706	0.307163574813739	0.836936372436158	0.0624010339756884
Phactr4	-0.298687059004123	0.285241982054638	0.101685674826593	0.74868344969798	0.400372733830716	0.226893496262206
Kcnj3	0.346578797485645	0.285248955085976	0.268886474071701	0.452213641202167	-0.0776923234139447	0.85729184901643
Apoa2	-0.357460752558272	0.285415939282185	-0.408800583104758	0.288088807145383	-0.0513398305464862	0.915829260753834
Sh3glb1	0.204112639546364	0.285708731271347	0.290827257775644	0.14664998087066	0.0867146182292805	0.724478257283615
Cabin1	-0.175172621391726	0.285968203373209	0.163747216955537	0.336576524919941	0.338919838347262	0.0924964174772815
Smc3	0.363278749760012	0.286001151956596	0.352027938344576	0.319618115505996	-0.0112508114154355	0.981224575164509
Epha7	-0.19729763695542	0.286081245229995	-0.141102237774388	0.474006694963618	0.0561953991810325	0.820101120659935
Zkscan8	-0.240161774182798	0.286081245229995	-0.261792144304737	0.264205609507559	-0.0216303701219389	0.946130494747572
Slc39a14	0.141141751088674	0.286135855730955	0.214949429582801	0.124455593562786	0.073807678494127	0.655159138877493
Lamtor3	0.145625235669345	0.286233567066157	0.3864054769955	0.0161858279419936	0.240780241326155	0.141309140225126
Ptpn9	-0.177971516629784	0.286269742553814	0.0653762729087513	0.729152517286645	0.243347789538536	0.219429123315525
Sfxn1	0.118479919517145	0.286269742553814	-0.0109564704622095	0.935959792594565	-0.129436389979354	0.325947342626543
Snrpd3	-0.258995670745679	0.286294811626795	0.165761577618046	0.523191029942312	0.424757248363725	0.145724977027702
Hars	0.165495875345743	0.286321229634638	0.316484155162104	0.0616813013475005	0.150988279816362	0.416018685316987
Gstz1	-0.189718432226143	0.286321229634638	-0.392539962785354	0.0464585238861308	-0.202821530559211	0.338813072380404
Tmem59	-0.334330558921593	0.286321229634638	-0.369644589386961	0.25615865370605	-0.0353140304653678	0.936790201539548
Dzip1l	-0.175442740056962	0.286321229634638	-0.220990803933094	0.211993184582739	-0.045548063876133	0.838095655144977
Rab21	-0.158206074180979	0.286428449814233	-0.0134036233883826	0.942196494568524	0.144802450792596	0.415455297504599
Kcnh4	-0.500790678404629	0.28700634250723	-0.613905237367542	0.261944445956958	-0.113114558962913	0.867295957989326
Hmbs	0.160839614466348	0.287151971207052	-0.328123827603246	0.0538700026793723	-0.488963442069594	0.0197202183280537
Zfp574	-0.159477156791425	0.287213497320395	0.269542652135657	0.0930306713300284	0.429019808927083	0.0304330023977903
Ormdl2	0.281442281770549	0.287230889502229	-0.239594660476677	0.398750297540973	-0.521036942247225	0.108469305336348
Spryd7	0.19364295423368	0.287308731549175	0.0490433958679384	0.821948873803107	-0.144599558365742	0.514537919299074
Rnf113a2	0.198758772410539	0.287398740366658	0.12370025882531	0.540691533962591	-0.0750585135852289	0.755624419475641
Rnf216	0.134363493633525	0.287504248757968	0.166294327879724	0.207262398791309	0.0319308342461993	0.850841230122134
Ociad1	0.17934729024862	0.287779687490792	-0.0235570858552043	0.909505515538416	-0.202904376103824	0.310678058859524
Gm10416	0.539921964798115	0.287891055342573	0.152924192576046	0.822297402657859	-0.386997772222069	0.522058100604464
Ndst1	-0.164954437310836	0.287927416112279	0.264951978863725	0.107494918331987	0.429906416174561	0.0349227132386364
Rhbdf2	0.302019899675093	0.287983656905479	0.45018975863503	0.152599571299762	0.148169858959937	0.658294659561118
Nek4	0.187904375623008	0.288140183681354	0.0706494749694462	0.72604722396945	-0.117254900653562	0.59032366116016
Kbtbd7	0.171923478669548	0.288511699847001	0.0868545155059806	0.627746749554252	-0.0850689631635675	0.676344870485688
Dhx37	-0.166571798567787	0.288542091635523	0.239906670735016	0.145687864269829	0.406478469302803	0.0441000966307065
Nfyb	0.150114763550202	0.288695814412395	0.0372992591403452	0.822741615216027	-0.112815504409856	0.513575348152892
Zxdc	0.153484406660771	0.288695814412395	0.138496997806518	0.359016083434091	-0.0149874088542527	0.941154331815925
Gm5113	-0.301797303174698	0.288697262312103	-0.176493384120604	0.573986656475755	0.125303919054094	0.733521716092315
Ppp2r3a	0.189324184009794	0.288744282931459	0.180125585541849	0.335435098957212	-0.00919859846794496	0.972259433318782
Sh3pxd2a	-0.566516680413077	0.288902441213457	0.926494711132229	0.0810321130487058	1.49301139154531	0.016001227950108
Nsmce1	0.285942659709061	0.288902441213457	0.213912859346008	0.456155382913627	-0.0720298003630537	0.84207563748799
Ndufa8	-0.315872588295983	0.289112629286019	-0.073041468442104	0.835653803216568	0.242831119853879	0.503201417571465
Ckmt1	-0.32493613600101	0.289200098036548	-1.28104399352534	0.00364869251241956	-0.956107857524325	0.0304330023977903
3110021A11Rik	-0.530851748831436	0.289200098036548	-0.273269617306783	0.648573439486574	0.257582131524653	0.689348802311697
Romo1	-0.718262788589301	0.289200098036548	-0.36000852524921	0.627024155865813	0.358254263340091	0.675378028735557
Tmem259	-0.150948165912644	0.289200098036548	-0.102310680516123	0.501706424516594	0.0486374853965212	0.796454574298216
Apitd1	0.222120248326633	0.289200098036548	-0.0498557346803405	0.845222359255686	-0.271975983006973	0.274489082289688
Etv1	-0.26253289502233	0.289417782738868	-0.13288128059091	0.622029440443445	0.12965161443142	0.678122407850333
Cenpt	-0.140812656860105	0.289727392515543	-0.177074355032476	0.207847825355713	-0.0362616981723712	0.840274486607585
Mpc2	-0.302879233017295	0.289742488162105	-0.0350633154866982	0.920338528500383	0.267815917530596	0.435142650915072
Gmfb	-0.13306063319184	0.289742488162105	-0.160215019351536	0.220636632779804	-0.0271543861596962	0.874530773515718
Atxn10	0.132474134577067	0.289756782475236	-0.106171549749268	0.42021439459886	-0.238645684326335	0.116776412505104
C130030K03Rik	0.382424287428226	0.289793912375327	-0.31004056490544	0.503337016344862	-0.692464852333666	0.120299932142958
Mettl20	0.295136647774283	0.290065637425924	-0.251342271125027	0.438492282210056	-0.54647891889931	0.110746527561639
Zranb3	0.13426295515049	0.290121777001529	-0.266590096334202	0.057082318716783	-0.400853051484692	0.0212263278367444
Katnal1	0.171424505544098	0.290248730923879	0.0631524262566191	0.730903701006985	-0.108272079287479	0.587500959199922
Hnrnpd	0.283082147289942	0.290248730923879	0.274490434568783	0.323139011299959	-0.00859171272115929	0.981646646544726
Tctn2	-0.195009974436163	0.290283785240825	-0.739233622290555	0.00393740743275084	-0.544223647854391	0.0325741229291844
Gm6787	0.45359870107793	0.290283785240825	0.365315207995488	0.464089214030248	-0.0882834930824416	0.870208836748342
Acer2	-0.3911039653861	0.290324396487896	-0.903747839348376	0.0610573478929842	-0.512643873962276	0.295271170518653
Slc25a22	-0.212363005180592	0.290342783690451	-0.366404975197927	0.0893493117072854	-0.154041970017335	0.531506552431036
Plaur	0.472351382899771	0.290342783690451	0.866174363397387	0.079935778459035	0.393822980497616	0.392346437675449
Tab2	0.310862347065914	0.290373343052812	0.867225050986498	0.0135040917480602	0.556362703920584	0.118974630211535
Zfp810	0.179357362021196	0.290475614881404	-0.200128873747525	0.280048712305417	-0.379486235768721	0.0751171927076977
Gbas	-0.144179730583709	0.290475614881404	-0.692036186346336	0.000774380077301414	-0.547856455762626	0.00806546621576732
Brat1	-0.243634336800477	0.290677343000403	-0.175275597752099	0.479106604728205	0.0683587390483786	0.825585484225204
Chek2	0.146494457836151	0.290765847730917	0.403870566825964	0.014343392753564	0.257376108989814	0.123771497687136
Tgfbrap1	0.141543557073691	0.290765847730917	0.317801433114695	0.0346432417749869	0.176257876041003	0.267123211033231
Ptgr2	-0.117018754102854	0.290765847730917	-0.100500246768458	0.387465914842509	0.0165185073343956	0.915829260753834
Dgat1	-0.250194010065041	0.29088567596695	0.25243432672187	0.306755099612552	0.502628336786911	0.0842518871717907
Ccnk	0.261660361461302	0.290905335222559	0.440499182347303	0.0956403738442286	0.178838820886001	0.555075674305264
Pafah1b2	-0.11380672515171	0.291018567913865	-0.229190143563997	0.0531024993409993	-0.115383418412287	0.368254481859553
Huwe1	-0.237256026986182	0.291026110898927	0.125898130753836	0.606098238460194	0.363154157740019	0.176155835570546
C920021L13Rik	-0.466240273280354	0.291026110898927	-0.595014784892664	0.245445362565229	-0.12877451161231	0.838095655144977
Snx17	-0.25459826865287	0.291076448660158	-0.286748246615201	0.253246469073647	-0.0321499779623316	0.925063336685269
Chrac1	-0.152601339427673	0.291195596104571	0.0753180377715368	0.637632096848397	0.22791937719921	0.186158448662399
Usp48	0.129651541162013	0.291371327004245	0.0357691656963167	0.803054518969122	-0.0938823754656958	0.532025914445107
Ldlrad4	-0.308951693376569	0.291499028930459	-0.287686250650346	0.370569029082713	0.0212654427262239	0.96083395814904
Mbnl1	0.257082932753284	0.291499028930459	0.265533495454459	0.294089614779693	0.0084505627011748	0.980361641215547
Mob2	0.251971839354808	0.291499028930459	0.139176401800575	0.595152035289503	-0.112795437554233	0.71031156651157
Prss23	0.351306918728155	0.291499028930459	0.67418885706566	0.0731148117430097	0.322881938337505	0.367760045162051
Rpl5	0.220389321766228	0.29151318962603	0.370626437362372	0.0959433594043789	0.150237115596143	0.556837537166112
1700010I14Rik	0.643928329446245	0.291848812520426	0.133003394828771	0.88139520452025	-0.510924934617475	0.465835274368052
Tmem147	-0.376627388006808	0.291848812520426	-0.096905467865806	0.81694068341841	0.279721920141002	0.522111630874992
Ttf2	0.157274103155914	0.291929472774314	0.0018037308837256	0.992247509474425	-0.155470372272188	0.381304474699087
Nup210l	0.322828410730532	0.292135471278521	0.00793489964719586	0.984508139230441	-0.314893511083336	0.379534326480099
Tmem9	-0.271568696087764	0.292135471278521	-0.320149539336052	0.234249152721506	-0.0485808432482888	0.89305393136663
Ndufb9	-0.244027087293957	0.292165113299267	0.209560522822524	0.387426960804912	0.453587610116481	0.108597339870143
Ttbk1	-0.192108194851112	0.292165113299267	-0.177542236069625	0.34950634262916	0.0145659587814867	0.955622464318127
Cdkn2a	-0.39177076088998	0.292165113299267	-0.238588148437103	0.55088872785774	0.153182612452877	0.749107180089409
Nrd1	0.212819586244126	0.292310564349682	0.434941307999858	0.0506164988267779	0.222121721755732	0.354776935018836
Elp2	-0.188684231618651	0.292396825875346	-0.253162605813701	0.176743033826876	-0.06447837419505	0.785394709131694
Glyr1	-0.160942659153302	0.29263934561594	0.163325065657999	0.305112524236078	0.324267724811301	0.08569009010142
Sumo2	-0.281998247788819	0.29263934561594	0.28047351418602	0.314774387913814	0.562471761974839	0.0883601639779578
Sybu	0.17402308046822	0.292755066146736	0.0913890213928346	0.619041497842377	-0.082634059075385	0.692208654693954
Zcchc3	-0.162343785852756	0.29297223639866	0.207701881027242	0.199091045500909	0.370045666879998	0.0573222004467429
Gm11992	-0.271072204215081	0.293122395369154	-0.82968436175578	0.0143856911684983	-0.558612157540699	0.0974329019243893
Clptm1	0.124533015267795	0.293135303410129	0.22119044883525	0.0817875638164957	0.0966574335674553	0.503020562422517
Nabp1	-0.140874504322841	0.293152197564391	-0.0335845596589325	0.834314053833826	0.107289944663908	0.512552552998696
Taf13	-0.196439415486173	0.293153257317985	-0.308709162829294	0.124174522989314	-0.112269747343121	0.633370735874878
Golga3	0.234933877950744	0.293233877460402	0.337303758300033	0.150467692231616	0.102369880349288	0.72121338977654
P2ry14	0.430238577070903	0.293379683796874	-0.286848253485439	0.57932040432909	-0.717086830556341	0.155167155905567
Pop4	-0.243706702830361	0.293596069679022	0.070810347655852	0.792675104246895	0.314517050486213	0.252546211912661
Zfp36l2	0.2280102335081	0.293655437611577	0.547585103194133	0.0273635394437568	0.319574869686033	0.214966792515968
Dync2li1	0.16143860189631	0.293694220496153	-0.0930865298655106	0.581605534191181	-0.254525131761821	0.168130073542972
Mynn	0.132981852693066	0.293876262962853	0.111966717671025	0.400885293134425	-0.0210151350220407	0.906762562149781
Pnpla7	0.151977376853588	0.294030649803517	0.16977675138647	0.265957412347612	0.0177993745328819	0.930085244048493
Bms1	0.307230838303272	0.294378395641769	0.465470879226647	0.131294213707505	0.158240040923375	0.667084901806226
Slc12a9	-0.278368353427073	0.294378395641769	-0.315810244864756	0.260625174842924	-0.0374418914376826	0.921714639160895
Tmbim4	-0.255031850250785	0.294798464774137	-0.258726870066927	0.310817890758061	-0.00369501981614216	0.991536766914915
Pole	0.149189330111579	0.295196054974985	0.166198413691989	0.261479106969478	0.0170090835804093	0.93268610342324
Esyt1	0.145883627372053	0.295196054974985	0.0944667401081289	0.527998220811993	-0.0514168872639243	0.778747482042292
Dpy19l1	-0.130020618165639	0.295267062685589	0.181526013224311	0.165288879100393	0.311546631389949	0.0490883353039582
