genes	logFC_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Tekt4	-4.95700011950257	0.00110329530933183	-3.41576580696807	0.00301033357559292	1.54123431253451	0.323015616562353
Cttnbp2nl	1.23614247229688	0.00111176901000949	0.49351230453938	0.0810690082995656	-0.742630167757495	0.0207929214097624
Atg13	1.34673389437142	0.00111628165909679	1.23965086753488	0.00204056938468146	-0.10708302683654	0.732659298016524
Mrpl49	-1.37575077272905	0.00113554037307311	-0.531962296225388	0.0852573798140649	0.843788476503664	0.020115865685107
Myo10	1.34295355546251	0.00116090418224605	-0.0372439379454516	0.9290729644843	-1.38019749340796	0.00197200582406359
Dusp4	3.33784798980535	0.00116090418224605	2.57744814635877	0.00436816506563868	-0.760399843446577	0.260345695813792
Ermp1	-1.67940210285137	0.00117593826951817	-1.8675199223397	0.000954386144156024	-0.188117819488333	0.618398217746715
Gpat3	1.48165109289859	0.00117593826951817	0.982671113577487	0.0110129654097644	-0.498979979321103	0.128900782641265
Sema3c	1.61893199236328	0.00117593826951817	0.290606007266258	0.450152072137749	-1.32832598509703	0.00623608235536287
Rab3a	-2.27321778084313	0.00117593826951817	-0.882137530836126	0.0767327906977028	1.391080250007	0.0203398125624401
Csrnp1	2.74346064400527	0.00117593826951817	2.22101712288065	0.00370939478887943	-0.522443521124622	0.358405748044774
Copa	1.37450973821105	0.00117593826951817	1.11160026602772	0.0039592211680773	-0.262909472183331	0.382222462100799
Slc27a1	-1.51506321662406	0.00117593826951817	-0.605214412442406	0.0791429693057421	0.909848804181659	0.0218104515829831
Itgb5	-1.4751076101972	0.00117593826951817	-0.666496269628574	0.0523658932786124	0.808611340568627	0.0298819159240783
Arcn1	1.39300997772178	0.00117593826951817	1.22104395669356	0.00268080910689967	-0.171966021028216	0.584126500399742
B3galnt1	1.11079852523732	0.00117593826951817	1.50043277053175	0.000362495288794142	0.389634245294422	0.119740854450761
Entpd7	1.78180082727768	0.00117593826951817	1.09199701539942	0.0160446621130361	-0.689803811878253	0.0864764095645762
Jade3	1.29728670675973	0.00121049936401759	-0.0538204307898814	0.893336947767787	-1.35110713754961	0.00196370286055965
Coa4	-1.72576609033172	0.00126385779138289	-0.526629503362429	0.163517151286087	1.19913658696929	0.0139274163525662
S100b	-2.45836523484175	0.00126437071865816	-1.56278985734678	0.00812217541364072	0.895575377494973	0.155089609252338
Mab21l3	-2.45000356962581	0.00126437071865816	-1.01593795766767	0.0423933933205202	1.43406561195814	0.0324405814205078
Sacm1l	1.61019416175862	0.00127272193130247	1.10397038458022	0.00991538313037658	-0.506223777178398	0.160513071644424
Alpk3	3.47270213387893	0.00127396609889362	1.60491671298166	0.0796862492238471	-1.86778542089727	0.0189970312791693
Pdia3	1.57568425844773	0.00127396609889362	1.45518832644621	0.00225305356940827	-0.12049593200152	0.747907244532892
Tfg	1.76757274228498	0.00129153867362708	0.890528565127196	0.0368899920230144	-0.877044177157787	0.0433707797472722
Abhd14b	-1.42470427137274	0.001303417808736	-0.277553978910315	0.413894658558008	1.14715029246243	0.00739596128385988
Apaf1	1.49192148948667	0.00131113771450813	0.403858328161854	0.244999289090793	-1.08806316132482	0.0108037757010629
Sgtb	1.89846005877399	0.00131774815195738	1.59075516275157	0.00365414740701721	-0.307704896022424	0.456100544427033
Ripk2	1.14013305394595	0.00131774815195738	0.295265444227127	0.271945484429954	-0.844867609718821	0.0105139679240255
Ufm1	1.1608870005842	0.00131784058534005	0.730232552669897	0.015588240061237	-0.430654447914301	0.109887693084192
Dusp19	-1.89990427931497	0.00131784058534005	-0.421823049226331	0.29791384130841	1.47808123008864	0.0094837703535122
Fn1	1.44629891021694	0.00132281926935472	1.34111055051906	0.00229929404583192	-0.105188359697875	0.764250891567615
Psat1	-1.43091123633563	0.00132379609793853	-1.69504610497591	0.000803769073461967	-0.264134868640274	0.410189095487181
Idnk	-2.58199638579044	0.00133316512571845	-0.209809962349417	0.725903738945555	2.37218642344103	0.0043127371798566
Yipf5	1.06372855165548	0.00133316512571845	0.812664517232517	0.00625782154000885	-0.251064034422963	0.296721418849336
Pgap2	-1.25723454800487	0.00133637280680042	-0.0535290880243347	0.890632776803798	1.20370545998054	0.00351114246701599
Asb10	-3.41269641208767	0.00133761862759369	-3.64646652108049	0.00113636554076273	-0.23377010899282	0.872222003093096
Wnt11	-2.36836234913885	0.00135891269683369	-2.4762350996777	0.00139076137886181	-0.107872750538848	0.859815676530713
Gemin4	-1.27048577942389	0.00135891269683369	-0.468965031631021	0.114862574068533	0.801520747792871	0.0204755899397203
RGD1564664	2.91150007423969	0.00136413797317718	1.4847520967456	0.0330031303453469	-1.4267479774941	0.0425176760574195
Tmem229b	-3.38013813350905	0.00136413797317718	-1.86636766867977	0.0112269992740499	1.51377046482929	0.120318501942533
Fbxo30	1.49717386587269	0.00136413797317718	0.338678695765041	0.344041561394037	-1.15849517010765	0.00933732414183883
Gcnt2	4.63640451103393	0.00136413797317718	3.28982144315086	0.0128470202678934	-1.34658306788307	0.0992233942404349
Stat3	1.18373298971236	0.00136413797317718	1.1143508258484	0.00225305356940827	-0.0693821638639596	0.814379969227768
Dctd	-2.40929234011327	0.00136413797317718	-1.61916112570144	0.00997077478820574	0.790131214411822	0.157456114307727
Dhrs4	-1.29834441253031	0.00136881463781383	-0.540547415163015	0.0776926015952933	0.757796997367297	0.0270956179521965
Itch	1.16004705916244	0.00136974564676726	0.519356542714758	0.0639096840895619	-0.640690516447683	0.0326626947440935
Fat2	-4.20179956754509	0.00137543761801641	-4.41631747134097	0.00131757086367363	-0.214517903795877	0.913883204782328
Sept5	1.31369875703473	0.00138200320547427	0.748236525872806	0.0250771996484764	-0.565462231161922	0.0737020136959863
Capn5	-1.81939296809267	0.00138820895320464	-0.724450304797221	0.0882488710102438	1.09494266329545	0.0238493770115508
Large2	-1.70350605710767	0.00139627970186649	-1.07322439944969	0.0150682531072091	0.630281657657977	0.11980379836775
Map3k5	-1.46301449300582	0.00139627970186649	-0.797157517860156	0.0279032765588317	0.665856975145663	0.0662161901164466
Bcl2l11	-1.37637992603674	0.00139879759151097	-1.58519203140779	0.000977245738703058	-0.208812105371048	0.516693066315167
Maf	-1.34604927323207	0.00146280338541451	-0.873807216698962	0.0144502387763077	0.472242056533103	0.137156001992995
Tsc22d1	1.34527298364479	0.00146280338541451	0.551239884726845	0.0887023884311161	-0.794033098917948	0.0264381936296054
Trub1	-1.19002909729008	0.00146280338541451	-0.69567049360625	0.0224906010618722	0.49435860368383	0.0887424943519031
Pawr	1.37732630195741	0.00146280338541451	-0.229966178839814	0.516374130232537	-1.60729248079722	0.00136987412103656
Far1	1.6477662041403	0.00146311296474898	0.676037929084136	0.0872295753641381	-0.971728275056167	0.0262901166439618
Sptlc1	-1.07399921100887	0.00147179850181027	-0.434350352322093	0.0934350957658655	0.639648858686773	0.0264381936296054
Arfgap1	1.2637587745887	0.00148136212182493	0.645267505147665	0.0408159381757793	-0.618491269441038	0.0512745549691769
Hes1	-1.11183722913398	0.00148838925256477	-1.43290690176357	0.000543410181738544	-0.321069672629587	0.217352371791466
Sh3bp4	0.964734340063243	0.00149368749708521	-0.547489078938123	0.027855720678916	-1.51222341900137	0.000329685306750997
Bag3	1.19228215405096	0.00151975901699584	0.795110988902735	0.0140426409274929	-0.397171165148228	0.155593060912756
Ggct	2.50672779348122	0.00154500565294184	1.90406081965852	0.00698844439021636	-0.602666973822694	0.278068465672883
Abca2	-1.64153528372371	0.00155519822670842	-0.93076774523364	0.026925200864643	0.710767538490073	0.0763192737364731
Amigo3	2.71207581630185	0.00155922387984253	1.15954587248912	0.084357437693895	-1.55252994381273	0.0251751280815893
B4galt4	-1.85589385791965	0.00155922387984253	-0.271009510666123	0.550555908238076	1.58488434725353	0.00683391522961158
Zdhhc15	-2.22094715952939	0.00159216345220609	-1.76427746114741	0.00427196137314719	0.456669698381981	0.434344732839902
Ntn4	1.81630323218768	0.00159216345220609	0.00966982555934989	0.987571134801541	-1.80663340662833	0.00345336338749038
Prss35	5.65424432491752	0.00159216345220609	6.21713525965915	0.00136191765534416	0.562890934741634	0.579966400072919
Srp54a	1.15797341639139	0.00159216345220609	0.798219704413695	0.0124829858912286	-0.359753711977691	0.188012148312674
Ripk3	1.27394496616203	0.00159216345220609	1.16733752879061	0.00290337056171026	-0.10660743737142	0.738096704679644
Bach1	1.35293147833942	0.00159216345220609	1.24572681314858	0.00286305498491289	-0.107204665190832	0.750348187005245
Prelp	-3.51422175784644	0.00159216345220609	-2.87707449220853	0.00435114792407382	0.637147265637913	0.417456439567649
Tmprss3	-3.01810017203647	0.00159216345220609	-3.75890757788896	0.000872306833437969	-0.740807405852487	0.305387077365909
Gli2	-1.61287988931232	0.00159216345220609	-2.29038220340365	0.000397655203767271	-0.677502314091328	0.095506417947697
Lrrc20	-1.98319308829661	0.00159259695711114	-0.486495716726756	0.283112331440431	1.49669737156986	0.0119886918325997
Zc3h12a	1.58052419661991	0.00163089746407154	0.503226729401856	0.201186488601424	-1.07729746721805	0.0167134030456827
Gba	-1.12682043424389	0.00164719734959093	-0.543075058478485	0.054569416344655	0.583745375765404	0.0463769618378325
Serpinb6b	-1.95121635891625	0.00165304842344791	-5.31536556985797	0.000116442423968163	-3.36414921094173	0.00228072461893677
Zswim7	-2.06720403584165	0.00165304842344791	-0.525923876743715	0.228765266431137	1.54128015909794	0.0146531342124566
Selenos	1.42319663825074	0.00165304842344791	1.33581078052204	0.00268080910689967	-0.0873858577287017	0.810656421029466
Psmd5	0.948265865825052	0.00167634566821331	0.569245378401831	0.0239053189970356	-0.37902048742322	0.103776833572615
Tagln2	1.11841688233076	0.00167634566821331	0.316561643974065	0.250342389000885	-0.801855238356694	0.0150373464805465
Fyttd1	1.10679075085236	0.00167634566821331	-0.000320835102675532	0.999058790416047	-1.10711158595503	0.00356048214850704
Synj2	-1.05972744955969	0.00167965413359234	-1.4702824077935	0.000419011476946276	-0.410554958233815	0.115189531716154
Gas7	-1.49960145258907	0.00168921503315237	-2.11077772768926	0.000419011476946276	-0.611176275100185	0.0984470908363431
Hivep3	1.61441067908817	0.0017006678970691	0.723124401191012	0.0733840063746951	-0.891286277897161	0.0362140539309683
Sort1	-1.20885969367239	0.00171695217680946	-1.4097357503767	0.00103970461929832	-0.200876056704319	0.489561027611326
RGD1306063	-1.49922058981127	0.0017180967073615	-0.865577231684973	0.0244931822879043	0.633643358126293	0.0959127907037119
Steap2	1.15288104290845	0.00174152565654111	1.04329817994436	0.00338240798908251	-0.109582862964096	0.707875394366277
Dhrs9	5.49818953277545	0.00174152565654111	5.79126419121785	0.00139541648096308	0.293074658442396	0.738763126328893
Rilp	-1.56315241470293	0.0017564017111308	-0.705377518324718	0.060963634065163	0.857774896378212	0.0435323370060769
Cars2	-1.46907439955163	0.0017564017111308	-0.518044949984108	0.141910423061806	0.951029449567523	0.0226504197744078
Sh2d4a	2.03319703441206	0.0017564017111308	1.60808851621416	0.00668188313913176	-0.425108518197907	0.367638116984163
Arntl	1.29967613939187	0.0017564017111308	0.435464377054736	0.17820412214305	-0.86421176233713	0.0200911643258498
Icam1	1.65318358723277	0.0017564017111308	0.478363638718743	0.239236009846933	-1.17481994851403	0.0157457581258588
Mfsd9	-1.49968492826106	0.00176160696659175	0.0274181106335496	0.953561134334336	1.52710303889461	0.00345336338749038
Btg3	1.26301353489161	0.00178663454181284	0.434756092809377	0.166807752018449	-0.828257442082237	0.0212523947743388
P4hb	1.24092643796144	0.00179009202223813	1.72218044147272	0.000464933654877453	0.481254003511275	0.116212000583085
Adi1	-1.20562916880856	0.00179009202223813	-0.225882147078143	0.467064463405993	0.979747021730422	0.00965057109608346
Mcfd2	1.34370033432202	0.00179009202223813	1.70060717439538	0.000803769073461967	0.356906840073364	0.263791760119967
Evc	-1.92767617068817	0.00179009202223813	-1.19313048724869	0.018727629056675	0.734545683439485	0.127922577761708
Mical2	1.35629235016096	0.00179009202223813	-0.0336279020488187	0.942346326796298	-1.38992025220977	0.00345336338749038
Ppif	1.66430576747788	0.00179009202223813	0.817397293677019	0.0545221552442033	-0.846908473800858	0.0497061274806517
Spcs3	1.10769200247952	0.00179009202223813	1.10672903550248	0.0022308757008437	-0.000962966977044904	0.998075351446812
Ccnh	1.34640649153181	0.00179009202223813	0.20344362940892	0.57761879913832	-1.14296286212289	0.00802171313680089
Ifrd1	1.71801855495211	0.00179009202223813	0.959408929925316	0.0328318475607108	-0.758609625026793	0.078257590008154
Pgf	-1.86791967807478	0.00179009202223813	-1.1633314714426	0.0201907553822797	0.704588206632178	0.122980366122497
Angel1	-1.58163778071714	0.00179009202223813	0.191978441267795	0.654194868866313	1.77361622198493	0.00203735596462958
Nr4a3	3.44884870764963	0.00179009202223813	0.793713478441064	0.345306335160531	-2.65513522920857	0.0103382072904384
Mtap	-1.11365134383934	0.00179009202223813	-0.20512365823851	0.482571457237676	0.908527685600834	0.00962628368272592
Slc33a1	1.16953186106725	0.00180071693967343	1.15199549948469	0.00238767758962459	-0.0175363615825529	0.962514467921314
Daglb	-1.17260325474151	0.00180071693967343	-0.201514450176959	0.512498941161329	0.971088804564548	0.00934401727366066
Fhl2	2.22533245941916	0.00180071693967343	-0.888180647881744	0.124893591492751	-3.1135131073009	0.000798391240819351
Sp140	1.42469935809553	0.00180071693967343	0.292653888467866	0.430635992221057	-1.13204546962767	0.0104950371155719
Rad51d	-1.26814491339924	0.00180585088661926	-0.303098920355312	0.33791109213349	0.965045993043929	0.0130307779687217
Pdcl3	1.06284569524285	0.00183243814010512	0.0265370607879465	0.942346326796298	-1.0363086344549	0.00433117138972085
Pja2	1.14911944511318	0.00183243814010512	0.445988304822592	0.12409119878709	-0.703131140290588	0.0281191760791023
Fdps	1.67164648796398	0.00183243814010512	1.45586334023698	0.00437892823767696	-0.215783147727009	0.60096797525412
Castor2	-1.63507755594266	0.00185879801750933	-0.695572470526215	0.0894091130039539	0.939505085416447	0.0353973072934285
Lrp2	-1.48044058513593	0.00185879801750933	-2.13693738191593	0.000419011476946276	-0.656496796780005	0.0875163773323509
Lpp	1.35772969044715	0.00185879801750933	-0.0916826040839912	0.830518814750092	-1.44941229453114	0.00285298636066378
Sar1a	0.986317358088083	0.00185879801750933	0.608814136889031	0.0237506594767944	-0.377503221199051	0.125248349896542
Acp6	-1.54770513319394	0.00185879801750933	-1.28768018703613	0.00568564125429765	0.260024946157808	0.494449411175839
Sec24a	1.78820054631804	0.00185879801750933	0.914595962179167	0.0475749292518418	-0.873604584138868	0.0593174643654949
Zfand2a	1.70524697417064	0.00185879801750933	1.83644414180948	0.00165248170196987	0.131197167638841	0.766051357684042
Unc13a	1.18677496484884	0.00185879801750933	1.71206246160113	0.000397655203767271	0.525287496752294	0.0797751427481726
Itpk1	-1.29385795846193	0.00185879801750933	-1.28626867632434	0.00238767758962459	0.00758928213759045	0.984400104849709
Btn1a1	2.51485572019341	0.00185879801750933	2.02213739944465	0.0081846001263669	-0.492718320748757	0.326082120273463
Plpp6	-1.08070556208776	0.00185879801750933	-0.191532185264448	0.507369910664792	0.889173376823307	0.00965057109608346
Fut8	0.989293335752518	0.00185879801750933	0.300051870184716	0.233260754485966	-0.689241465567802	0.0184437001673409
Mdh1b	-2.12585881929641	0.00185879801750933	-0.398689067772684	0.390810827147694	1.72716975152372	0.011269168331908
Fam160a1	1.21224181355252	0.00185879801750933	1.36252113173877	0.00136826000187078	0.150279318186244	0.61611227575191
Rsad2	4.19074113937601	0.00185879801750933	4.10075685237984	0.00255402650901107	-0.0899842869961696	0.93380780445695
Stt3a	1.04655271840242	0.00185879801750933	1.13466990919693	0.00160905971741527	0.088117190794515	0.748616032280868
Cul9	-1.68496190963221	0.00185879801750933	-0.214917727861532	0.627040973378639	1.47004418177068	0.00775636035999142
Sec61a1	1.43681221765184	0.00185879801750933	1.18925573855177	0.00610759065389557	-0.24755647910007	0.481433873613998
Vps37a	1.09165279872711	0.00185879801750933	0.72119412691589	0.0180687524980192	-0.370458671811221	0.16854317422888
Zeb1	1.07273372617792	0.00185879801750933	0.213978597782752	0.456107582070265	-0.858755128395166	0.0107430909199845
Olfml1	-4.00198673086931	0.0018650228726747	-3.35683867082451	0.00325040660904554	0.645148060044805	0.64523400484047
Bmpr1b	-3.22882741273715	0.0018650228726747	-2.52245606857122	0.00467217753154681	0.706371344165938	0.485705941124107
Slc15a2	-1.74642543024104	0.0018650228726747	-2.48623742566409	0.000553607065634607	-0.739811995423052	0.166055433357944
Nfkbiz	3.04829045735686	0.00186551486905963	2.42125487938515	0.00796306570210644	-0.627035577971709	0.334787981547878
Ehd1	1.48728157043815	0.00186551486905963	0.113932059631158	0.805997519213087	-1.37334951080699	0.00612754102115384
Arl1	1.40906884120321	0.00186551486905963	1.07043488801672	0.00964255863758961	-0.338633953186497	0.323618901968976
