Geneid	KRS7_37_PCCL3_1_DMSO	KRS7_38_PCCL3_1_Tg6h	KRS7_39_PCCL3_1_Tg24h	KRS7_40_PCCL3_2_DMSO	KRS7_41_PCCL3_2_Tg6h	KRS7_42_PCCL3_2_Tg24h	KRS7_43_PCCL3_3_DMSO	KRS7_44_PCCL3_3_Tg6h	KRS7_45_PCCL3_3_Tg24h	KRS7_46_PTH-C1_1_DMSO	KRS7_47_PTH-C1_1_Tg6h	KRS7_48_PTH-C1_1_Tg24h	KRS7_49_PTH-C1_2_DMSO	KRS7_50_PTH-C1_2_Tg6h	KRS7_51_PTH-C1_2_Tg24h	KRS7_52_PTH-C1_3_DMSO	KRS7_53_PTH-C1_3_Tg6h	KRS7_54_PTH-C1_3_Tg24h
Epha3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctsk	0.428226832338889	0.480299491648192	0.210667305156279	0.10244837575117	0.118081561311918	0.269731112705711	0.37008011707242	0.470035772537911	0.224291006906245	0.44004982806668	0.548249515398158	0.104765578014357	0.381899196693922	0.977383772831349	0.886094617965057	0.86916299404897	1.05566408580555	1.05095940291301
Sh3gl1	29.1139492039238	33.1287633603481	30.9869493021752	26.9876987119286	22.6185002465161	20.7467258492838	29.3427424135172	33.990804674778	26.5921231857443	24.9287507922684	30.1879207537124	26.8088561747053	22.5362336439126	33.4644400879658	26.3782150523379	21.3611300452392	29.6082542474481	23.3629869050778
Fut1	0.0642275814738797	0.0450235605321733	0	0.307314297167517	0.0664142154956285	0.0202278041788333	0.0520372960283142	0.11215637589461	0.056067127014782	0	0.347892676128945	0.248793288585805	0.117161863368961	0.215577734674171	0.317806404213821	0.0434537903735587	0.171528206057561	0.630512388097314
Zp2	0.0806973129301658	0	0.0476391038520369	0	0.0667557284004762	0.0609954567025984	0.0871748007169228	0	0.0281777167377678	0	0.015894618088001	0	0	0	0.0145200280647106	0	0	0
Star	0.513048685667554	1.67835423323539	1.26197818377271	1.1660398305448	0.919560158716558	0.96947586470572	1.66269167982777	1.53583366935901	1.20923045742627	0.474492189609592	0.75789818363843	0.66942518054302	0.582329509364403	0.826574783448776	1.84627741468973	1.24958895067502	1.93930906224457	2.07756484273929
Ptgis	0.302782830885769	0.110056015294124	0.281359070480473	0.281700735593223	0.115959666925165	0.127144375699111	0.472458837983847	0.151065606822198	0.249628631162678	0	0	0.0274354582189762	0	0	0.0151334214318831	0	0	0.0206414788150947
Bfsp1	0.357501261704694	2.19978597435782	1.37767713283775	0.498913865606757	0.903643707058149	1.16344321154336	0.0643662515176208	0.327004228130786	2.21055839767731	0.428600178715532	12.5281007031511	0.923216189805282	0.700448991083609	1.79991158874943	1.76896261507961	2.09621472958946	9.00896225453648	4.31380399473741
Acvr2b	1.44044932098317	0.903837140409512	0.921718179607299	1.61461115810065	0.499968521258012	0.520275009389616	0.837885279218476	0.924728245448811	0.641906154621428	0.331237809036713	0.14880387218878	0.418943642344745	0.400166021160361	0.0270479445845676	0.507491016761989	0.149930753211695	0.15727009985124	0.40790399026786
Sf3b5	38.7573335227306	27.1472233541756	41.7855974069038	26.6031409210735	11.1733222763473	21.0808077494889	35.5530068643521	14.8460953576841	34.91307312314	23.8074354923212	22.9686353500256	32.4389859951253	24.8016911035963	20.2243283246925	27.7166376410466	21.4711979698595	24.0958234486221	27.3665563755753
Mrpl1	0.251239850780109	0.330223568970891	0.355344533912221	0.366272540557117	0.0649483337527881	0.128578709935465	0.36470262861437	0.297705251192212	0.246733308951013	0.40340059282746	0.804142314521606	0.499409309204401	0.706551317592561	0.758950360317885	0.642774038133594	0.244344448533013	0.870969471617376	0.481715500305183
Clmp	0.00353124178090175	0	0.00347440717703141	0.0126721386021798	0	0	0	0.00352364221516297	0	0.116119568131533	0.351244761567972	0.2418968554444	0.134557371739302	0.379279847688827	0.270037927628346	0.133789360407591	0.249549395055325	0.259992471746448
Pycard	0.360656079447863	0.0374548232941324	0.0394279327412278	0.251658298902094	0.0828743665384805	0	0.183980403676024	0	0.061217491620862	0.0205896389699994	0.00986624247069681	0.00816985293565459	0.0324887446885349	0.0269006688817977	0.00901299526510199	0	0.0246969104565098	0
Reg3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcyt1b	0	0	0	0	0	0	0	0	0.0116038280437295	1.20888725936076	0.510552239302023	0.753395180145266	0.581956460351358	0.490783067734492	0.585988397188521	0.683493264278868	0.376846305069947	0.473036460698289
Havcr1	0	0	0	0	0.0308103361848352	0	0	0	0	0	0.0513518430535416	0.0121492773238298	0.0543527672727989	0.0900081433882516	0.0469108599013726	0.0604761742613439	0.122421466882006	0.0639848381418906
Unc13c	0	0	0	0	0	0	0	0	0	0.625721916063712	1.41278867088035	0.471316761542862	0.761421176654423	1.2470567332496	0.129989357629993	0.96357729529808	1.31450938034575	0.240622948786872
Ric8a	12.9603675964243	21.3864539420654	18.4102717556047	13.0727776778802	9.48786160997278	12.6734942047492	14.7794815984691	20.3142869905903	17.2565866416475	8.1407664200927	14.5629404813559	14.7113198358855	8.64776756421388	12.054903029406	12.3969605249826	8.40264736847783	11.3366188000342	11.7217231313567
Hs2st1	22.5447056944022	18.6519846503421	19.7182359262844	25.4871856560416	23.0582111695174	23.0563690447126	21.4146758163615	17.1691354487862	17.9069115426435	31.8766734121918	40.2551708177397	34.4895629585951	46.1161247720491	42.9159227923897	36.0682896819093	41.9612869523644	39.8077896867634	32.80115576366
Gstt2	7.24774536518375	2.91567496813368	9.80334605865459	3.58298145780829	1.26245606432291	2.83492263714606	3.67165655417464	1.7809356879517	6.80105829415361	2.91853640768203	3.16386117846968	5.13849055105593	5.83829734976494	3.00048088930794	9.13150120982672	4.38902873632477	2.99698469036961	5.78950852927576
Olr905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130065098930235
Mir3580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eef1akmt1	8.63701711792763	5.93142719144269	7.19062056244627	6.4674881021653	3.22181661448137	3.9539407815449	8.14235845384098	3.31478055444882	6.83967191605639	6.28581609707512	8.25780348132624	5.79172064746323	4.45775150393654	4.09087677281503	5.15277080098036	4.12296988830134	6.89023653977985	5.62256511820356
Zfp385a	67.5607384374825	63.7513046930762	85.7104989007908	82.1844213579521	47.1912271662092	86.7083545095993	45.3058290454889	59.2738715544134	57.6521995863834	11.8862689922403	8.69669026882078	7.78967482813696	5.88883867478462	6.91317091611702	5.9304668471852	8.98694275636982	5.13060948219644	4.82285025017898
Eapp	18.0791271647275	14.4143165189325	16.4728830861467	13.3968858141999	16.6549117655721	19.1813845797036	17.7868554892667	9.72772864495119	15.5828455592562	14.155675602706	22.5571000291776	18.6520712922765	15.8866586588594	19.4795197973364	20.6209951638857	16.7867515212384	22.0632826321915	23.8653839187798
Prss41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf180	0	0	0	0	0	0	0	0.0109574467732275	0	0	0.0216289802012477	0.0268651801205781	0	0	0.128430081532235	0	0.0180470254635894	0.323398744440323
Tpk1	2.67901573101718	1.87799110855747	2.80931183970966	2.61429484371153	2.75402293735855	3.46372526513667	2.9321371882979	2.45047938318928	2.81046197320046	6.10968631138887	5.65861704868473	5.81637755963992	5.20133999115178	5.56874650406875	4.65126924114745	5.85092225405984	5.32979015565124	5.29161878091683
Olig3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00867879025411528	0.0129601684088441
Cox16	6.18211697753066	4.3045814859963	5.1028666839954	6.25349346789683	4.49054261021772	6.41592995792288	6.70075952254074	3.22931123012969	5.92182325271476	3.72001220711719	5.39368909538018	5.64209344915292	4.41501766431021	3.55118637523677	4.88057548307756	5.02469930572105	5.83864602045031	4.98952374692463
Zfp7	0	0.0666577374241086	0	0.0142181639770503	0	0	0.0128402713820516	0	0	0	0.0819410228987566	0.0193863384875457	0.00963661473664165	0.0159582270510642	0	0	0.00976726405965478	0
Hcfc1	30.813657599104	26.264402295646	26.0845747728017	38.9043335641633	32.2342509137006	37.5651918243851	33.989718965591	39.1945180378252	22.980635740058	47.6780270681822	27.6556721629345	36.3287322377239	35.6798161243445	41.2951502749342	27.3957729513053	34.3892063479626	30.9176960336097	25.8501054348583
Pnpt1	15.7622770572952	14.6374908712299	13.9268197447022	20.7335643744464	23.4260936017974	23.5579557422332	16.2489843402597	12.9164276456153	13.3805218023087	19.2356714419431	26.7788066796631	14.6925786378923	21.6256364288984	30.081119824788	18.0708198420645	21.0406977599375	28.0305899496301	20.453071259891
Dock1	73.1538932844115	41.2074511425822	46.7056823710026	73.0584413294236	57.8573542692162	52.879066522948	55.3945800505602	38.006142940213	47.6272121640612	47.6950077136312	47.6900795724139	33.0582424386079	36.900663540183	42.1311206741652	25.1185478549387	36.6693443179766	38.6750358803786	19.122658896958
Alg3	7.00615542543218	5.67681638524116	6.28702955115752	6.69293059029715	7.44592177149213	9.7454424916558	6.59618595900062	6.69169109595896	6.97250748951629	3.1248219173884	4.83150493561602	3.97433049816308	3.33973432899915	6.85881203287281	4.73466338837	3.40144780224271	4.29123707390289	3.85087177814178
Retreg3	41.4373675481291	23.9194122092057	21.3317599908219	41.2404119486735	13.5224677693411	14.5824025305877	34.3879670789358	23.3042084929847	23.6370895759586	18.5178540840894	13.8031827116512	16.7238542245598	17.3364789729276	9.91275847012935	19.6459938562236	19.4095571595126	9.74338852528674	12.0737703999212
Mical2	24.289265041691	53.4785242990305	24.364689749648	20.6888514340548	44.3042617441103	17.328238660817	29.3842673665864	63.5412664201475	26.6665308727085	44.9297575722498	54.814889951677	28.4141619870445	37.063255357226	47.9221565893615	23.6622073158224	52.9446740562775	53.7811730292613	20.8318025302027
Tmc7	2.47083253218587	2.36978276723171	1.5094848009291	1.39086693180825	1.55857654019756	1.07823869375665	1.13395840956777	1.2247002948561	1.32515435295031	0.0165950994482774	0	0.0131696842419178	0.0261856922232351	0.151772206000481	0.0290576348558917	0.240370217845746	0.0796221217260115	0.0198168192498427
Wdr93	0.022628101488306	0	0	0.0270675734066916	0	0.0285059343877283	0.0244444352137529	0	0.0395061626526973	0.418551210512277	1.73821602082979	0.258344747368172	1.21080508671915	2.03547253713283	1.09931021638015	0.857318590228455	1.8408310381744	1.63825762395562
Ppp1r12c	27.7302071054493	41.0966751841967	28.364294816631	40.552214811539	22.9223691738041	19.9702661212811	26.5645117078571	41.0196688780919	25.5975199696339	8.8840830708996	10.5704462419879	7.78182517845735	12.2253027431782	18.4801357381687	11.4651151687863	13.4351940513156	13.4077498619707	10.0204866617918
Aldh8a1	0	0.145161667187981	0.118851244215593	0.0206420886458535	0.0237919834079317	0.0217390017096582	0.055924946540132	0.0172193511872938	0.0451918814044601	0.124130485135756	0.067978793530312	0.0844359056959178	0.0559621779466808	0.324356642060537	0.248399548677532	0.163450617380231	0.155982448900936	0.571739589793006
Npepo	3.96082358806852	5.38832686594876	3.38698660935127	3.91931730225054	3.20219938674713	2.97813339861408	4.45796955638237	4.82139156314387	3.11363222386909	3.60136232006658	7.31132664159245	6.37553985589067	6.809094146474	10.8303891175034	5.82083264203775	8.58637102523682	10.7525657666349	5.21660630171143
Dhx30	57.1652597391229	33.9922347797542	43.026951024465	54.6893559155143	24.6771734900621	39.5519500542486	58.5313181036278	43.2988983622727	51.3611287071774	56.982544282554	51.401644509581	50.7244853298062	72.2294422366276	70.6139144898164	58.3385595466396	68.8490590234461	69.6447521591372	49.8459793571937
Arih2	28.8633136462719	41.4485486355712	37.0567431227989	30.6737810727379	47.0489606851407	43.0463034363715	30.2654802118607	40.0863177658107	33.9863266793398	23.0725020507243	40.5311950523919	25.8313896175817	30.4000378608402	47.7847199831858	40.1001618818755	34.0431449652115	47.336468196668	41.5038430951862
Samd3	0	0	0	0	0.0338229023895746	0	0	0	0	0	0	0	0	0	0	0	0	0
Ext2	79.1004176130482	63.0308512040372	90.0445395732912	61.836622592516	41.5100379338848	52.3271530013316	69.3419601831971	49.5095748265944	82.3841397436404	31.4459521440281	37.1721877072283	44.6777754988997	45.9334777549282	44.7466433402861	48.3304011845364	36.5210385302769	41.3690804912492	39.0808515105234
Sdr16c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl15	35.8081466375707	26.4781549824128	36.7118051318212	32.6873697046265	23.7054975919727	40.2407136784247	37.7796881612237	18.7410995497768	40.4865465951124	12.9024883926555	17.9410781722271	14.2770515208216	12.8556779704633	18.2036320750648	14.5475672252217	12.9188339962765	17.8539774073383	17.2018681314775
Esrp2	0.293170677524317	0.0747319139102956	0.262229232991732	0.159403941291156	0.404202267567718	0	0.0863735937572869	0.0531890448262862	0.186124938131989	57.8976328331704	46.4319268175371	43.6213096542156	35.7608659739551	26.4074541205713	34.3359643874766	37.9023950118166	26.8940884069603	37.119812617223
Tfap2a	6.80858359937983	5.13924625329986	6.03495995739878	8.09688998872983	11.9050199119554	8.62718105794674	3.98848063672971	7.52680389546976	6.29007774315976	5.67068377397177	3.79249845066691	3.39942474494502	3.07381839232954	2.79830004813387	3.48237592726077	2.82025284006514	2.8545083570176	2.63068275541663
Aff1	28.8722570692913	20.0674945562017	26.2352209459618	29.3562695631897	28.2356190909891	33.1271017310019	24.5084575886337	27.5108412681504	25.5004001443454	33.6834915290671	37.9680855582729	27.0193853043312	28.5829124694922	42.0318027813492	25.2621682120306	31.2157852812304	38.8443314416605	22.1780589690956
Phykpl	0.0216020499228444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam185a	3.71256435534624	3.21182672069139	3.46799653964327	3.63470034698057	3.86942688447307	3.45202202008559	3.43762968138341	3.63842144905096	3.20228168043488	2.33899833648464	3.6235976939002	2.26168395538608	2.41869251589392	4.9844393650918	2.81319304561753	3.40883242428914	4.33095536747318	3.51169302911233
Taar8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vom2r32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar8c	0	0	0	0	0	0	0	0	0	0	0	0	0.0696598446904738	0	0	0	0	0
Taar7g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar7h	0	0	0	0	0	0	0	0	0	0	0.0371361183031315	0	0	0	0	0	0	0.0462719228279014
Taar5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar1	0	0	0	0.0441087339965298	0	0	0	0	0	0	0	0.0300709307085669	0	0	0.0663486009425475	0	0.0909023808509819	0.407237689850259
Vrk1	22.4380141075932	13.7005079335947	7.06328715623474	33.9097071595363	16.3886566459622	6.9404279676054	12.5884558220753	8.16292071240461	12.970654422122	41.7231124091138	58.4994953458689	24.1525086259123	59.5823145054306	69.5295259018676	41.3344310312515	76.3550806461693	78.3617204799657	50.7245095445762
Tubb6	48.018908283517	126.268399881335	68.2309151923283	72.2318879014619	89.1960693649984	59.0423704221698	45.0750449338164	101.719788712915	66.8847311090417	111.950251472949	73.6004120153914	58.9088014543938	113.239094678789	105.169850143137	82.7223790712064	140.420893679036	135.761308265486	95.2223720375822
RT1-DMa	0.0454102666463197	0.0424434869924573	0.0446793978254849	0.0543194366748755	0.125216702463531	0	0.0981106012494118	0.0226562697323883	0.0198203258585235	0.139992021899	0.0670820519986356	0.0740640625281639	0.0736319379621859	0.091450827104971	0.0204268990561418	0.0307227543428374	0.0746302099809197	0.0835848137891239
RT1-DMb	0.923132583208054	0.394432800523083	0.830422816726758	0.189299074917386	0.0363642178434624	0.398716717466712	0.541354219696766	0.0526369094128644	0.460482113371529	0.108413660063487	0	0.129053791602461	0.0641504155503475	0	0.0711861781244682	0	0.0866935212333966	0
Psat1	998.965897116899	351.549502238022	274.929603687882	755.989765581428	242.894697990696	202.565018470423	863.092351903904	229.064129614943	281.537258878319	93.027822502165	166.519850015755	262.737129241107	197.990292808794	137.652945631382	196.707726018015	101.61406383418	113.259247734707	139.955747000863
Cflar	14.3234467575115	24.7380598946242	17.7036759432931	13.3556980919864	30.0821514197897	26.7579110414262	11.8451476737709	29.5617571972996	21.5706118248128	36.6829865636761	114.49201495382	36.8016423242669	26.9398052304542	75.9961837165562	46.4624677280736	38.7927600323491	89.5181435956003	76.5828290408313
Osbp2	0	0	0	0	0	0	0.104043282010883	0	0	0.0989714956265495	0.995938407380465	0.0785426655871775	0.858928518196077	0.517230911424023	0.953132383756795	0.91225507028822	1.34543180899718	1.83187535635911
Anapc4	57.4036707447907	37.1202217698679	45.2505717804292	60.3181328662528	35.7467527639134	43.9260914345744	50.4153488096007	25.8473878329787	48.1430494490911	67.1309002379129	88.7725247611372	68.9048884177922	60.4286815115188	79.4442721022247	61.6063030525627	59.5096403091676	75.9426781378277	62.7094875659956
Ppl	40.1927828057378	24.8097385747282	29.8514508503798	46.4037902078619	33.5903912669418	42.7312873565549	23.7888507545086	19.1263726116206	12.9722132712798	262.034175399783	383.873263132757	142.371064191926	93.1744004070817	154.802749302537	73.1189199740948	119.95437468202	168.014460808773	68.6791364764268
Rab40b	4.77638936114326	1.79237221275968	3.96576119301247	3.78066894527462	1.5667713852342	1.92368100586311	2.99229171531068	1.13394441522503	2.85201627328638	0	0.104920347551942	0.0579203151218587	0.0719779759613715	0.429103714535803	0.447284511778412	0.120130570225737	0.116726118772154	0.305040529524369
Cdca2	20.0331383909865	12.0599661984788	1.49701588744321	32.5639480066218	28.6485278410325	2.10464166845443	10.2324255461584	9.8387242350588	6.56281631166766	33.2936016297119	35.6536324174465	9.82896574842589	17.8743227651706	32.6239384756215	13.3931245055547	22.8080162587097	37.0177942573796	15.2109406027482
Pnma2	0.0317035432616908	0	0	0	0.0437105244785054	0.0798775915463616	0	0	0	0	0	0	0	0	0	0	0	0
Cd300le	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pet100	6.46408630953721	2.75589485147624	6.77847240389031	4.01875800426035	2.247596562219	4.80376492933179	5.49754308873978	1.72570471101905	5.27155372395533	11.6681713789224	8.51595125221786	15.0629558092697	9.48153026860973	5.97605077229525	10.4194008615407	9.51393264134198	9.27226825121603	12.1069182991048
Sec14l2	4.51268754517124	2.22970628388095	4.83125120488128	3.97124868164212	1.45265837293525	2.10366148883984	2.3408187881927	1.7853208078987	3.15840289481761	4.26956542198794	3.8177285554365	5.02567711920337	3.69085575767049	4.24374087776607	4.02411433529618	3.14725085937523	3.62654438776507	3.82993256923712
Txn1	64.0548437399775	42.319137913023	75.7546839092601	39.1558198396036	30.2257119589431	46.2428238316015	67.7315522559419	17.9290826378543	67.4086973691754	40.8952455783374	38.1540516835868	67.3194093931534	82.4710843447186	27.7897962845809	72.7418963899889	50.5363824127564	39.8522818696647	47.2167161127513
Nox1	0.13922260485173	0.0975951021842218	0	0.124902814271974	0.047987483820825	0	0.075198927898277	0.0347307461651092	0.0607668177006265	0.107299821090232	0.0685552607944308	0	0.084655114584705	0.0934592057824228	0.0939397510409648	0	0.143004723952349	0.170840889240654
Kiaa0408L	0.955648895094189	0.198491929218457	0.0522371069103928	0.698585790072405	0.658789367438728	0	0.0573532121731635	0	0.0463460355895823	0	0.209144706065398	0.173184623822075	0	0	0.191057563311176	0.0718392763240474	0	1.62872564182787
Rpusd4	22.7128039763095	19.4478023893045	22.347246108321	19.7759976137511	10.6512759696899	17.0637733921692	29.487633652544	21.7902578777526	24.3679044845573	15.8774735261897	24.8028764653256	17.4302550628841	16.5352030568558	25.4461632176251	24.7429687505331	17.701169949073	26.578007695425	21.3614599719116
Wnt11	20.2282945605635	3.70137049651019	3.63732001520279	23.7114280291967	1.51243447157329	2.40455526969774	11.9688277171813	3.9187334962702	3.34203130198767	0	0	0	0	0	0	0.0296868720006858	0	0
Pfkfb2	62.6799823276092	72.355882076455	75.225712341157	57.9506189861366	63.6375797826311	63.5467986450477	78.1421857806109	117.988444951506	116.226421755327	24.0363316851286	67.6724647547858	45.9903453793499	34.0131307809723	62.0253464647209	55.1550174943739	31.3122861344393	60.4667699744004	63.023297323734
Il10ra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcyt1a	68.2397152655671	88.9917444125426	78.9282179113734	62.9462012046457	71.7408917213579	71.8925554914372	64.3487635794501	89.8371026062158	81.126149880223	69.897187380322	68.9054025396453	77.5855485590099	86.7260748637431	85.006650938793	79.7078140614605	99.2480382372678	85.9692989612336	88.5172004705966
Slc8a3	2.05079869182486	1.76414765662527	1.9642218261714	1.82358108837082	2.32705019756844	2.10338890555654	1.62725108619879	1.14090501152384	1.44169274994736	1.4360292722576	0.947286800048759	0.42920628072231	1.23596467293669	1.80309510584517	0.963329780317705	0.638489894675974	0.820234238098119	1.26940882166136
Slc8a2	0	0	0.0406333532855609	0.148201249441901	0	0	0.0446129862492488	0	0.0360509022968499	0	0.406715227545907	0.101035534215084	0.066964030267468	0.554461929042006	0.891700547032813	0.167643512474461	0.644783064173388	0.65880187338951
Tmem158	0.395865864510842	0.343574066671852	0.306031381502063	0.473531920138687	0	0.142484352488105	0.0916374852687273	0.310368082979458	0.34556900940404	0.261511328666654	0.0835415061986187	0.115295804810006	0.0687738689233454	0.0759263182111577	0.0508778089898603	0.459131781912037	0.139412554415868	0.0693956235309808
Klf9	34.5209774608495	46.527164853954	41.8214638748804	28.5258449336515	45.8963418471319	45.8609725507742	31.6610360015517	43.7617117652883	36.3914648614428	10.347619291861	14.2219212742667	11.9698394571563	14.3299456529205	11.8333796706876	14.4627796947343	12.9681537342107	15.5755766834068	17.5461919088337
Ppat	120.651009596546	136.839882978514	115.336485261548	156.784811917326	169.889322306924	137.104484192522	167.219277514107	193.436281638243	150.639502811979	119.069151170407	81.1089865684263	134.547104968482	149.266502808508	84.8374557957315	125.059933891731	136.157897384907	74.1625883144079	121.429963768764
Slc15a1	0	0	0	0	0	0	0	0	0.0610455645708128	0.179653370174012	0	0.114056714902481	0.0566956271989309	0.14083187660333	0.314568891100479	0.0473122363733078	0.143660708924608	0.729404392939166
Acsl3	126.215363012125	123.728752345286	148.745161927343	157.762499078905	232.713885835828	223.218637153398	101.777678102213	169.997841218395	169.807130317846	408.132471193384	324.112539074772	234.637039823271	151.00828221838	243.065777199374	144.923085308185	164.19941364688	226.792711844986	146.072323310389
Tpm3	231.951342666284	312.033826703196	268.436504005309	311.859448998862	393.908616503682	370.691735251967	163.681844131164	233.428977089624	222.483771014583	695.352905061423	319.187694447963	416.358850147207	403.703844764567	309.907574439666	251.660407604293	518.256363481278	289.552283748991	252.661306137396
Baiap2	7.52871912035806	11.3436307192444	6.53923402673418	8.24908863233317	6.92362039876753	4.41751024378399	6.70722814637783	15.5393756350993	6.37444540290409	20.8662971751291	50.7401296854141	15.3364211444077	12.8218671244713	33.1863968237704	10.2653240448484	17.3521504951268	36.5355677598154	10.0627209223587
Sf1	56.1477351033264	74.6979645990006	36.9032535151675	62.5300540592204	79.9373570824375	49.8130836925305	49.8991693891979	83.3514350469309	45.3660587038421	72.3576533510765	98.1456469983033	41.6339244164338	54.1412119703807	97.1805166266661	53.3252796852964	72.9261609350629	88.0547789599685	75.7035316444794
Socs2	24.3600034112557	35.2121922406717	28.5506356749641	16.3692639991263	21.0550506793038	20.4584745884803	17.4322529769197	26.9193063488939	22.2184398311703	9.25484787493099	14.0451696871612	7.19328255029232	3.59236545532971	9.26930135681581	5.00612879533485	5.13113904126801	7.94261161939655	4.77973413730391
Uba3	44.6627549360138	57.245483873206	51.8437761865705	44.6536795646151	57.6104839360608	63.5920699023128	42.8999200135556	47.9782148076014	46.7128129283522	78.4219828677517	62.7249926533487	60.5568733921201	83.23141633409	69.5179190154435	67.1961470893514	82.2882563658973	76.0077529623375	75.7259671577575
Mylk2	0.677064659268193	1.46979901742197	0.472763992545552	0.235132232024891	1.23461208374552	0.137570596165091	0.235939329652188	1.0896896003093	0.495710974193935	0.112219010595801	0.0860378344640706	0.0178111488887827	0.247901223798191	0.117292642214044	0.294739333495291	0.206872414629421	0.376893252410805	0.455616497595238
Ncr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sv2a	55.0509383351216	56.1017924136475	67.5784471103897	45.0666365746122	35.1438659736835	35.7251607942352	65.0478812226323	53.5693750930548	85.786084723915	0.814171043899715	1.69508410964294	0.356478334748972	0.753096754119133	1.46720903701438	0.663638886386172	0.369679839762764	1.14496040274107	0.603454108769405
Sv2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274617922093439	0.0826069481758211	0	0
Atp6v1b2	102.594201972703	181.665192887247	229.704867775761	79.4313821535632	78.2426660406821	148.01985879617	125.708385535381	165.490243962746	300.622279283847	80.7718288350136	95.7472301356755	133.271860886457	122.801183439017	100.486298049445	156.582773563475	120.676932425522	134.423357966201	156.029203999289
Slc4a7	33.8875735100301	60.8085738177735	51.2994732073817	34.8579867415507	69.2951137681745	72.2055046814379	35.1817754872786	67.0973727519395	53.7350532760517	60.9601319908193	87.5460138492183	47.6734549959027	60.5252253133865	47.2350918115446	37.7265972957913	57.2916519852777	59.4059311798643	34.6063132066816
Nsmf	3.49151149358305	1.71795794676518	2.42893512176813	3.59695981469512	0.827047476274334	0.978512009500231	2.95760049745092	2.04128483852925	2.32955963120971	0.395144195568668	0.265085941043902	0.301038709036354	0.274342115353489	0.413009404625121	0.221404267659536	0.156093555864084	0.278061534737212	0.160431119000457
Smu1	58.6106153289517	57.2466849324623	50.7965649750924	47.4810861988286	55.4120692075877	50.6850990703955	53.6229295078329	48.7550439824612	56.9199925262848	60.4287549958406	65.9825913003596	66.9615049921617	60.4711240912097	63.9735837260246	71.4991127173362	58.0981226877861	62.8187999247823	71.2051397208969
Pfkfb3	11.6136217708976	19.0622131857155	36.3190198641193	11.7699701428796	18.1496869549421	42.463711042258	14.4784410260946	28.9492559690374	35.2293970194759	4.81047373378375	9.51406806217027	5.81141110910077	12.872473647308	18.2543925352867	16.0413083227695	12.0835107993001	14.3333167325048	12.4400235107591
Grifin	0	0	0	0	0	0	0	0	0	0	0	0.00980014340885052	0	0	0.0108115344103453	0	0	0
Plscr1	0	0	0	0	0	0	0	0	0	27.9044356694483	79.0017804601779	41.521211713086	24.8267686476849	30.6217269889704	32.7344563135379	21.0482503951993	36.7015831841522	31.613676519708
Ptpn23	56.1597104567441	119.925144731352	85.5887619199974	58.652899488145	90.5299846100143	82.0457546865846	82.8412493578622	167.796935161585	103.40776612121	49.0975854692466	56.7535189466195	61.0570015220141	46.8726772662986	84.6808429973752	71.8487306871155	48.3971753004476	68.8276084870306	66.9814438664471
Mir434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcsk2	0.119433829455905	0.0558154417640037	0	0.0357164734711688	0	0.0376144338479369	0	0	0.20851825749314	0	0	0.0243495448994384	0.0242074782052514	0	0.0268624581879872	0	0	0.109918473645463
